window_id,run_id,split,window_start_sec,window_end_sec,wheel_translation_reliable_true,wheel_translation_reliable_predicted,wheel_translation_reliable_probability_unreliable,wheel_translation_reliable_probability_reliable,wheel_rotation_reliable_true,wheel_rotation_reliable_predicted,wheel_rotation_reliable_probability_unreliable,wheel_rotation_reliable_probability_reliable,imu_yaw_rate_reliable_true,imu_yaw_rate_reliable_predicted,imu_yaw_rate_reliable_probability_unreliable,imu_yaw_rate_reliable_probability_reliable
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0002,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,19.715999999999998,20.115999999999996,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0003,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,19.915999999999997,20.315999999999995,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0004,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,20.115999999999996,20.515999999999995,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0005,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,20.315999999999995,20.715999999999994,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0006,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,20.515999999999995,20.915999999999993,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0007,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,20.715999999999994,21.115999999999993,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0008,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,20.915999999999993,21.315999999999992,1,1,0.01100318522875904,0.9889968147712409,1,1,0.0,1.0,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0009,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,21.115999999999993,21.51599999999999,1,1,0.005664738534336326,0.9943352614656636,1,1,0.0,1.0,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0010,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,21.315999999999992,21.71599999999999,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0011,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,21.51599999999999,21.91599999999999,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0012,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,21.71599999999999,22.11599999999999,1,1,0.0,1.0,1,1,0.0017475961538461538,0.9982524038461538,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0013,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,21.91599999999999,22.31599999999999,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0014,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,22.11599999999999,22.515999999999988,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0015,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,22.31599999999999,22.715999999999987,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0016,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,22.515999999999988,22.915999999999986,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0017,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,22.715999999999987,23.115999999999985,1,1,0.0037069716111409203,0.996293028388859,1,1,0.0,1.0,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0018,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,22.915999999999986,23.315999999999985,1,1,0.0032188809488177196,0.9967811190511824,1,1,0.0,1.0,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0019,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,23.115999999999985,23.515999999999984,1,1,0.0017716346153846155,0.9982283653846153,1,1,0.0,1.0,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0020,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,23.315999999999985,23.715999999999983,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0021,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,23.515999999999984,23.915999999999983,1,1,0.00137442502299908,0.998625574977001,1,1,0.0,1.0,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0022,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,23.715999999999983,24.115999999999982,1,1,0.005389423076923076,0.9946105769230769,1,1,0.0,1.0,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0023,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,23.915999999999983,24.31599999999998,1,1,0.001795673076923077,0.9982043269230769,1,1,0.0,1.0,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0024,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,24.115999999999982,24.51599999999998,1,1,0.003741759468608689,0.9962582405313912,1,1,0.00154419595314164,0.9984558040468584,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0025,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,24.31599999999998,24.71599999999998,1,1,0.0,1.0,1,1,0.00154419595314164,0.9984558040468584,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0026,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,24.51599999999998,24.91599999999998,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0027,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,24.71599999999998,25.11599999999998,1,1,0.0,1.0,1,1,0.03808513656632736,0.9619148634336726,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0028,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,24.91599999999998,25.315999999999978,1,1,0.0,1.0,1,1,0.07126294478669916,0.9287370552133009,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0029,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,25.11599999999998,25.515999999999977,1,1,0.018250638744594067,0.9817493612554059,1,1,0.003253976267984888,0.9967460237320152,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0030,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,25.315999999999978,25.715999999999976,1,1,0.0070682056922334365,0.9929317943077666,1,1,0.0,1.0,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0031,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,25.515999999999977,25.915999999999976,1,1,0.0018004807692307693,0.9981995192307693,1,1,0.0,1.0,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0032,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,25.715999999999976,26.115999999999975,1,1,0.0,1.0,1,0,0.39890842399424953,0.6010915760057507,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0033,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,25.915999999999976,26.315999999999974,1,1,0.0017764423076923074,0.9982235576923078,0,0,0.7955479870251613,0.20445201297483923,1,1,0.004,0.996
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0034,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,26.115999999999975,26.515999999999973,1,1,0.005230207899777653,0.9947697921002224,1,1,0.004,0.996,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0035,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,26.315999999999974,26.715999999999973,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0036,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,26.515999999999973,26.915999999999972,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0037,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,26.715999999999973,27.11599999999997,1,1,0.0,1.0,1,1,0.0015142555438225978,0.9984857444561773,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0038,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,26.915999999999972,27.31599999999997,1,1,0.007349029090915139,0.9926509709090848,1,1,0.041668759021703076,0.9583312409782968,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0039,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,27.11599999999997,27.51599999999997,1,1,0.003371876299376299,0.9966281237006236,1,1,0.0340855097409323,0.9659144902590677,1,1,0.004,0.996
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0040,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,27.31599999999997,27.71599999999997,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0041,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,27.51599999999997,27.91599999999997,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0042,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,27.71599999999997,28.115999999999968,0,0,0.7619211774292189,0.23807882257078108,1,1,0.003436532875244237,0.9965634671247557,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0043,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,27.91599999999997,28.315999999999967,0,0,0.8524316086941228,0.14756839130587673,1,1,0.0017211538461538462,0.9982788461538462,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0044,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,28.115999999999968,28.515999999999966,1,1,0.0019577685088633993,0.9980422314911366,1,1,0.0,1.0,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0045,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,28.315999999999967,28.715999999999966,1,1,0.003691125051419169,0.9963088749485809,1,1,0.0,1.0,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0046,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,28.515999999999966,28.915999999999965,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0047,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,28.715999999999966,29.115999999999964,1,1,0.0019577685088633993,0.9980422314911366,1,1,0.0,1.0,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0048,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,28.915999999999965,29.315999999999963,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0049,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,29.115999999999964,29.515999999999963,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0050,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,29.315999999999963,29.715999999999962,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0051,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,29.515999999999963,29.91599999999996,1,1,0.00717672382626628,0.9928232761737338,1,1,0.0017427884615384616,0.9982572115384616,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0052,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,29.715999999999962,30.11599999999996,1,1,0.0,1.0,1,1,0.0017427884615384616,0.9982572115384616,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0053,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,29.91599999999996,30.31599999999996,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0054,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,30.11599999999996,30.51599999999996,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0055,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,30.31599999999996,30.71599999999996,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0056,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,30.51599999999996,30.915999999999958,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0057,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,30.71599999999996,31.115999999999957,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0058,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,30.915999999999958,31.315999999999956,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0059,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,31.115999999999957,31.515999999999956,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0060,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,31.315999999999956,31.715999999999955,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0061,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,31.515999999999956,31.915999999999954,1,1,0.036375294326985184,0.9636247056730148,0,0,0.8777359442604085,0.1222640557395917,1,1,0.002,0.998
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0062,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,31.715999999999955,32.11599999999996,1,1,0.050918871237418575,0.9490811287625815,0,0,0.9097147014434745,0.09028529855652541,1,1,0.002,0.998
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0063,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,31.915999999999954,32.31599999999995,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0064,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,32.11599999999996,32.515999999999956,1,1,0.0,1.0,1,1,0.0017235576923076922,0.9982764423076924,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0065,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,32.31599999999995,32.71599999999995,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0066,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,32.51599999999995,32.91599999999995,1,1,0.0,1.0,1,1,0.02085606197722517,0.9791439380227749,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0067,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,32.71599999999995,33.11599999999995,1,1,0.0,1.0,1,1,0.01206459596317002,0.98793540403683,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0068,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,32.915999999999954,33.31599999999995,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0069,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,33.11599999999995,33.51599999999995,1,1,0.0,1.0,1,1,0.0017764423076923074,0.9982235576923078,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0070,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,33.315999999999946,33.715999999999944,1,1,0.0,1.0,0,0,0.9401203530879684,0.0598796469120314,0,0,0.9855525907966067,0.014447409203393246
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0071,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,33.51599999999995,33.91599999999995,1,1,0.0017860576923076925,0.9982139423076922,0,0,0.9615043596870725,0.03849564031292764,0,0,0.9918798076923077,0.008120192307692307
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0072,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,33.71599999999995,34.11599999999995,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0073,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,33.91599999999995,34.315999999999946,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0074,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,34.11599999999994,34.51599999999994,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0075,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,34.315999999999946,34.715999999999944,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0076,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,34.51599999999995,34.91599999999995,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0077,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,34.715999999999944,35.11599999999994,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0078,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,34.91599999999994,35.31599999999994,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0079,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,35.11599999999994,35.51599999999994,1,1,0.14607542432299805,0.8539245756770022,1,1,0.21728189765762007,0.7827181023423798,1,1,0.0019735576923076924,0.9980264423076922
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0080,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,35.315999999999946,35.715999999999944,1,1,0.10615229589563185,0.8938477041043682,1,1,0.2558197770330807,0.7441802229669192,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0000,06_healthy_low_turns_p2l_v2,test,15.953,16.352999999999998,1,1,0.0,1.0,1,1,0.0017283653846153846,0.9982716346153846,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0001,06_healthy_low_turns_p2l_v2,test,16.153,16.552999999999997,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0002,06_healthy_low_turns_p2l_v2,test,16.352999999999998,16.752999999999997,1,1,0.007481402804806188,0.992518597195194,1,1,0.0,1.0,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0003,06_healthy_low_turns_p2l_v2,test,16.552999999999997,16.952999999999996,1,1,0.0029987458193979936,0.997001254180602,1,1,0.0,1.0,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0004,06_healthy_low_turns_p2l_v2,test,16.752999999999997,17.152999999999995,1,1,0.0031706372840976773,0.9968293627159024,1,1,0.0,1.0,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0005,06_healthy_low_turns_p2l_v2,test,16.952999999999996,17.352999999999994,1,1,0.005362980769230769,0.9946370192307693,1,1,0.0,1.0,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0006,06_healthy_low_turns_p2l_v2,test,17.152999999999995,17.552999999999994,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0007,06_healthy_low_turns_p2l_v2,test,17.352999999999994,17.752999999999993,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0008,06_healthy_low_turns_p2l_v2,test,17.552999999999994,17.952999999999992,1,1,0.1070507159637578,0.8929492840362422,1,1,0.0,1.0,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0009,06_healthy_low_turns_p2l_v2,test,17.752999999999993,18.15299999999999,1,1,0.12064025237692365,0.8793597476230762,1,1,0.0,1.0,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0010,06_healthy_low_turns_p2l_v2,test,17.952999999999992,18.35299999999999,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0011,06_healthy_low_turns_p2l_v2,test,18.15299999999999,18.55299999999999,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0012,06_healthy_low_turns_p2l_v2,test,18.35299999999999,18.75299999999999,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0013,06_healthy_low_turns_p2l_v2,test,18.55299999999999,18.95299999999999,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0014,06_healthy_low_turns_p2l_v2,test,18.75299999999999,19.152999999999988,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0015,06_healthy_low_turns_p2l_v2,test,18.95299999999999,19.352999999999987,1,1,0.0019368421052631578,0.9980631578947369,1,1,0.0,1.0,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0016,06_healthy_low_turns_p2l_v2,test,19.152999999999988,19.552999999999987,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0017,06_healthy_low_turns_p2l_v2,test,19.352999999999987,19.752999999999986,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0018,06_healthy_low_turns_p2l_v2,test,19.552999999999987,19.952999999999985,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0019,06_healthy_low_turns_p2l_v2,test,19.752999999999986,20.152999999999984,1,1,0.0017788461538461536,0.9982211538461538,1,1,0.0,1.0,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0020,06_healthy_low_turns_p2l_v2,test,19.952999999999985,20.352999999999984,1,1,0.005621651537379066,0.9943783484626211,1,1,0.0,1.0,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0021,06_healthy_low_turns_p2l_v2,test,20.152999999999984,20.552999999999983,1,1,0.0035625,0.9964375,1,1,0.0,1.0,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0022,06_healthy_low_turns_p2l_v2,test,20.352999999999984,20.752999999999982,1,1,0.0036791808873720138,0.996320819112628,1,1,0.16168501245199024,0.8383149875480095,1,1,0.0378361758270778,0.9621638241729221
06_healthy_low_turns_p2l_v2:0023,06_healthy_low_turns_p2l_v2,test,20.552999999999983,20.95299999999998,1,1,0.009420940355980704,0.9905790596440193,1,0,0.28406966157135144,0.7159303384286485,1,1,0.04380011813477012,0.9561998818652299
06_healthy_low_turns_p2l_v2:0024,06_healthy_low_turns_p2l_v2,test,20.752999999999982,21.15299999999998,1,1,0.0,1.0,1,1,0.0017572115384615387,0.9982427884615385,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0025,06_healthy_low_turns_p2l_v2,test,20.95299999999998,21.35299999999998,1,1,0.005409136703416019,0.994590863296584,1,1,0.0017572115384615387,0.9982427884615385,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0026,06_healthy_low_turns_p2l_v2,test,21.15299999999998,21.55299999999998,1,1,0.003683997950019524,0.9963160020499805,1,1,0.0037572115384615383,0.9962427884615385,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0027,06_healthy_low_turns_p2l_v2,test,21.35299999999998,21.75299999999998,1,1,0.0017908653846153849,0.9982091346153846,1,1,0.005463942307692308,0.9945360576923076,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0028,06_healthy_low_turns_p2l_v2,test,21.55299999999998,21.952999999999978,1,1,0.007549845394818705,0.9924501546051813,1,1,0.0017067307692307692,0.9982932692307693,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0029,06_healthy_low_turns_p2l_v2,test,21.75299999999998,22.152999999999977,1,1,0.022386735594655243,0.9776132644053448,1,1,0.0,1.0,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0030,06_healthy_low_turns_p2l_v2,test,21.952999999999978,22.352999999999977,1,1,0.1139798655872988,0.8860201344127012,1,1,0.0035179704016913317,0.9964820295983087,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0031,06_healthy_low_turns_p2l_v2,test,22.152999999999977,22.552999999999976,1,1,0.12607859001356223,0.8739214099864379,1,1,0.0035179704016913317,0.9964820295983087,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0032,06_healthy_low_turns_p2l_v2,test,22.352999999999977,22.752999999999975,1,1,0.14218006477354606,0.8578199352264538,1,0,0.594593514217972,0.40540648578202837,1,1,0.007854326923076924,0.9921456730769231
06_healthy_low_turns_p2l_v2:0033,06_healthy_low_turns_p2l_v2,test,22.552999999999976,22.952999999999975,1,1,0.18124243263806789,0.8187575673619322,1,0,0.4010342118618913,0.5989657881381084,1,1,0.011889423076923079,0.988110576923077
06_healthy_low_turns_p2l_v2:0034,06_healthy_low_turns_p2l_v2,test,22.752999999999975,23.152999999999974,1,1,0.0397842495501181,0.9602157504498819,1,1,0.0,1.0,1,1,0.0,1.0
