window_id,run_id,window_start_sec,window_end_sec,wheel_translation_sample_count,wheel_translation_availability_fraction,wheel_translation_error_abs_mean,wheel_translation_error_abs_p90,wheel_translation_error_rmse,wheel_translation_within_tolerance_fraction,wheel_translation_tolerance,wheel_rotation_sample_count,wheel_rotation_availability_fraction,wheel_rotation_error_abs_mean,wheel_rotation_error_abs_p90,wheel_rotation_error_rmse,wheel_rotation_within_tolerance_fraction,wheel_rotation_tolerance,imu_yaw_rate_sample_count,imu_yaw_rate_availability_fraction,imu_yaw_rate_error_abs_mean,imu_yaw_rate_error_abs_p90,imu_yaw_rate_error_rmse,imu_yaw_rate_within_tolerance_fraction,imu_yaw_rate_tolerance,lidar_translation_sample_count,lidar_translation_availability_fraction,lidar_translation_error_abs_mean,lidar_translation_error_abs_p90,lidar_translation_error_rmse,lidar_translation_within_tolerance_fraction,lidar_translation_tolerance
17_ood_low_friction_mu_0p055_long_zone_p2l_v2:0033,17_ood_low_friction_mu_0p055_long_zone_p2l_v2,18.155999999999977,18.555999999999976,20.0,1.0,0.0410539461602013,0.1390698046239816,0.07254287618711408,0.7,0.06,20.0,1.0,7.215711771034894e-15,9.716013093525085e-15,7.706212805566557e-15,1.0,0.08,40.0,1.0,0.00015694034605605122,0.00033300583393323886,0.00019742754514159557,1.0,0.08,6.0,1.0,0.04875525598964076,0.0924540758886155,0.06265348253970869,0.8333333333333334,0.12
17_ood_low_friction_mu_0p055_long_zone_p2l_v2:0034,17_ood_low_friction_mu_0p055_long_zone_p2l_v2,18.355999999999977,18.755999999999975,20.0,1.0,3.924742006702897e-05,3.812442879579381e-05,3.955425040999378e-05,1.0,0.06,20.0,1.0,1.0256574176723485e-14,1.1843541867895726e-14,1.032233808761073e-14,1.0,0.08,40.0,1.0,0.0001672686650399905,0.0003177936241722419,0.0002033161858520654,1.0,0.08,6.0,1.0,0.02248536159236496,0.03199402354483649,0.024248727446777495,1.0,0.12
17_ood_low_friction_mu_0p055_long_zone_p2l_v2:0035,17_ood_low_friction_mu_0p055_long_zone_p2l_v2,18.555999999999976,18.955999999999975,20.0,1.0,0.00688834465130089,0.018989220207963106,0.019553647641011192,0.95,0.06,20.0,1.0,1.2289054966387672e-14,1.3847234050255269e-14,1.2347157887837836e-14,1.0,0.08,40.0,1.0,0.00015759909428983147,0.00028392666494983396,0.00019071925902061063,1.0,0.08,6.0,1.0,0.034382329327465704,0.0582350259530412,0.03997027413837697,1.0,0.12
17_ood_low_friction_mu_0p055_long_zone_p2l_v2:0036,17_ood_low_friction_mu_0p055_long_zone_p2l_v2,18.755999999999975,19.155999999999974,20.0,1.0,0.03483544991837307,0.10633748206111383,0.06433546240434002,0.75,0.06,20.0,1.0,8.552940701245422e-15,1.3847234050255269e-14,1.0169515025610331e-14,1.0,0.08,40.0,1.0,0.00017720079494333774,0.00035728874991748834,0.00021437137314908974,1.0,0.08,6.0,1.0,0.04321924652556733,0.07965501965187118,0.05156645993133905,1.0,0.12
17_ood_low_friction_mu_0p055_long_zone_p2l_v2:0037,17_ood_low_friction_mu_0p055_long_zone_p2l_v2,18.955999999999975,19.355999999999973,20.0,1.0,0.02796616399554448,0.10633748206111383,0.061291984085862936,0.8,0.06,20.0,1.0,1.8960057328632722e-15,7.298230770925903e-15,3.820594335392441e-15,1.0,0.08,40.0,1.0,0.0001626792611955009,0.00034590297833373427,0.00020280040842331247,1.0,0.08,6.0,1.0,0.033059725151389295,0.0662769669389302,0.04256946118123894,1.0,0.12
17_ood_low_friction_mu_0p055_long_zone_p2l_v2:0038,17_ood_low_friction_mu_0p055_long_zone_p2l_v2,19.155999999999974,19.555999999999973,20.0,1.0,1.4483364003064527e-13,4.3161434022791054e-13,2.315966056445409e-13,1.0,0.06,20.0,1.0,1.0500435792237006e-18,1.651130729594557e-18,1.2430770080468427e-18,1.0,0.08,40.0,1.0,0.00014559686195549955,0.0002724783637911172,0.00019252995394027837,1.0,0.08,6.0,1.0,0.016746698621311396,0.03247023491956775,0.02301972560003677,1.0,0.12
17_ood_low_friction_mu_0p055_long_zone_p2l_v2:0039,17_ood_low_friction_mu_0p055_long_zone_p2l_v2,19.355999999999973,19.755999999999972,20.0,1.0,6.66133814775095e-15,2.955211832820392e-14,1.4030561398836261e-14,1.0,0.06,20.0,1.0,3.0156873853581697e-19,1.3378685855043485e-18,6.351844941882989e-19,1.0,0.08,40.0,1.0,0.00014759259800325764,0.0002934002111617454,0.00019165162045411342,1.0,0.08,6.0,1.0,0.012591964383104016,0.022349479001544187,0.015068667037108237,1.0,0.12
17_ood_low_friction_mu_0p055_long_zone_p2l_v2:0040,17_ood_low_friction_mu_0p055_long_zone_p2l_v2,19.555999999999973,19.95599999999997,20.0,1.0,6.275029927894395e-29,8.964328468420537e-29,6.779782721955665e-29,1.0,0.06,20.0,1.0,8.917353863885176e-43,1.2739076948407355e-42,9.634650726234874e-43,1.0,0.08,40.0,1.0,0.0001228909705561748,0.0002565702250894236,0.00015056645345043823,1.0,0.08,6.0,1.0,0.02468600645065072,0.045140586624332985,0.030964100691515038,1.0,0.12
17_ood_low_friction_mu_0p055_long_zone_p2l_v2:0041,17_ood_low_friction_mu_0p055_long_zone_p2l_v2,19.755999999999972,20.15599999999997,20.0,1.0,5.916456789157582e-29,8.964328468420537e-29,6.464269188598385e-29,1.0,0.06,20.0,1.0,8.407790785948893e-43,1.2739076948407355e-42,9.186279027912839e-43,1.0,0.08,40.0,1.0,0.00014603123649385767,0.00031637409699931783,0.0001759121095425863,1.0,0.08,6.0,1.0,0.027177095986160176,0.04926822533170551,0.0328228933455082,1.0,0.12
17_ood_low_friction_mu_0p055_long_zone_p2l_v2:0042,17_ood_low_friction_mu_0p055_long_zone_p2l_v2,19.95599999999997,20.35599999999997,20.0,1.0,5.288953796368143e-29,8.964328468420535e-29,5.959761716819144e-29,1.0,0.06,20.0,1.0,7.516055399560376e-43,1.2739076948407352e-42,8.469330789493972e-43,1.0,0.08,40.0,1.0,0.00013298628277158878,0.000275012155297637,0.0001688487028848718,1.0,0.08,6.0,1.0,0.023861405646089014,0.039944867313896695,0.026524991176185543,1.0,0.12
