window_id,run_id,window_start_sec,window_end_sec,wheel_translation_sample_count,wheel_translation_availability_fraction,wheel_translation_error_abs_mean,wheel_translation_error_abs_p90,wheel_translation_error_rmse,wheel_translation_within_tolerance_fraction,wheel_translation_tolerance,wheel_rotation_sample_count,wheel_rotation_availability_fraction,wheel_rotation_error_abs_mean,wheel_rotation_error_abs_p90,wheel_rotation_error_rmse,wheel_rotation_within_tolerance_fraction,wheel_rotation_tolerance,imu_yaw_rate_sample_count,imu_yaw_rate_availability_fraction,imu_yaw_rate_error_abs_mean,imu_yaw_rate_error_abs_p90,imu_yaw_rate_error_rmse,imu_yaw_rate_within_tolerance_fraction,imu_yaw_rate_tolerance,lidar_translation_sample_count,lidar_translation_availability_fraction,lidar_translation_error_abs_mean,lidar_translation_error_abs_p90,lidar_translation_error_rmse,lidar_translation_within_tolerance_fraction,lidar_translation_tolerance
09_low_friction_severe_mu_0p06_p2l_v2:0015,09_low_friction_severe_mu_0p06_p2l_v2,14.04199999999999,14.44199999999999,20.0,1.0,0.0029673393481656402,0.007378636859667914,0.004666704757873879,1.0,0.06,20.0,1.0,3.922945229919439e-15,4.394263868996007e-15,3.935954753692045e-15,1.0,0.08,40.0,1.0,0.00017870515046284453,0.00033812629976460925,0.00021511178225420963,1.0,0.08,6.0,1.0,0.01945002985662107,0.03393244585762828,0.023369230663637133,1.0,0.12
09_low_friction_severe_mu_0p06_p2l_v2:0016,09_low_friction_severe_mu_0p06_p2l_v2,14.241999999999988,14.641999999999989,20.0,1.0,0.002967339348165424,0.007378636859667864,0.0046667047578736656,1.0,0.06,20.0,1.0,4.5050096904587576e-15,4.9761840040910686e-15,4.51980126717692e-15,1.0,0.08,40.0,1.0,0.00017261198308648432,0.0003404738025265618,0.00021172166000355317,1.0,0.08,6.0,1.0,0.019233658718926617,0.03507429432699573,0.024717865103848366,1.0,0.12
09_low_friction_severe_mu_0p06_p2l_v2:0017,09_low_friction_severe_mu_0p06_p2l_v2,14.441999999999988,14.841999999999988,20.0,1.0,0.002967339348165436,0.007378636859667895,0.0046667047578736656,1.0,0.06,20.0,1.0,5.1660889817726096e-15,5.661776884261726e-15,5.1820688601406086e-15,1.0,0.08,40.0,1.0,0.00014696421498567523,0.0002893204447016138,0.00018264923912313032,1.0,0.08,6.0,1.0,0.024159115055832275,0.04563683910945812,0.029283574708748043,1.0,0.12
09_low_friction_severe_mu_0p06_p2l_v2:0018,09_low_friction_severe_mu_0p06_p2l_v2,14.641999999999987,15.041999999999987,20.0,1.0,0.002967339348165454,0.0073786368596682195,0.004666704757873698,1.0,0.06,20.0,1.0,5.906596975294343e-15,6.5406027699101504e-15,5.925063491499207e-15,1.0,0.08,40.0,1.0,0.00013868778679301526,0.00025513474338163236,0.00016970672024405392,1.0,0.08,6.0,1.0,0.02296582267388152,0.036358974089825344,0.02497292323397951,1.0,0.12
09_low_friction_severe_mu_0p06_p2l_v2:0019,09_low_friction_severe_mu_0p06_p2l_v2,14.841999999999986,15.241999999999987,20.0,1.0,0.002967339348165436,0.00737863685966825,0.0046667047578736985,1.0,0.06,20.0,1.0,6.769350478435347e-15,7.482263072411792e-15,6.791407280671899e-15,1.0,0.08,40.0,1.0,0.00014718546305478132,0.00026006134688655807,0.00017566987903398605,1.0,0.08,6.0,1.0,0.025619905207079807,0.0340392754658982,0.026780198961865953,1.0,0.12
09_low_friction_severe_mu_0p06_p2l_v2:0020,09_low_friction_severe_mu_0p06_p2l_v2,15.041999999999986,15.441999999999986,20.0,1.0,0.0029673393481656264,0.007378636859668525,0.004666704757873879,1.0,0.06,20.0,1.0,7.778344250212862e-15,8.718939528204724e-15,7.804457668741623e-15,1.0,0.08,40.0,1.0,0.0001594589728610342,0.00030131979385001646,0.00019009124947695576,1.0,0.08,6.0,1.0,0.033229658485972306,0.047979446064436354,0.03590929117878697,1.0,0.12
09_low_friction_severe_mu_0p06_p2l_v2:0021,09_low_friction_severe_mu_0p06_p2l_v2,15.241999999999985,15.641999999999985,20.0,1.0,0.0029673393481654334,0.007378636859668525,0.0046667047578736985,1.0,0.06,20.0,1.0,8.925970558514514e-15,9.854878885382542e-15,8.95460981410674e-15,1.0,0.08,40.0,1.0,0.00012822974598525268,0.0002700822461744758,0.0001632286924614585,1.0,0.08,6.0,1.0,0.033311361487248975,0.05410951685211246,0.03774442430781339,1.0,0.12
09_low_friction_severe_mu_0p06_p2l_v2:0022,09_low_friction_severe_mu_0p06_p2l_v2,15.441999999999984,15.841999999999985,20.0,1.0,0.002967339348165454,0.007378636859668525,0.0046667047578736985,1.0,0.06,20.0,1.0,1.0223802719525353e-14,1.1212164583530277e-14,1.0255630274114132e-14,1.0,0.08,40.0,1.0,0.00014219711750521933,0.00032740080950822737,0.00018841885971490214,1.0,0.08,7.0,1.0,0.027112807701528262,0.05553721926542141,0.034170906060280275,1.0,0.12
09_low_friction_severe_mu_0p06_p2l_v2:0023,09_low_friction_severe_mu_0p06_p2l_v2,15.641999999999983,16.041999999999984,20.0,1.0,0.0025997312222068624,0.007378636859668525,0.004365312617253559,1.0,0.06,20.0,1.0,1.1756129877623753e-14,1.3157802625494806e-14,1.1799190557191481e-14,1.0,0.08,40.0,1.0,0.00019489057283010965,0.0004010745387419144,0.00024383850407242016,1.0,0.08,7.0,1.0,0.021776998671766957,0.04470762489417651,0.029013012149469435,1.0,0.12
09_low_friction_severe_mu_0p06_p2l_v2:0024,09_low_friction_severe_mu_0p06_p2l_v2,15.841999999999983,16.241999999999983,20.0,1.0,0.004499762580049989,0.0115492583950879,0.009474988173386798,1.0,0.06,20.0,1.0,1.3886571105134598e-14,1.6195050508545365e-14,1.3989027445209191e-14,1.0,0.08,40.0,1.0,0.0001873054075806859,0.00033871698119096477,0.00023252865417052598,1.0,0.08,6.0,1.0,0.02379389871842152,0.040293807007615354,0.027569859337208378,1.0,0.12
09_low_friction_severe_mu_0p06_p2l_v2:0025,09_low_friction_severe_mu_0p06_p2l_v2,16.04199999999998,16.44199999999998,20.0,1.0,0.008270109950308694,0.027738680501780525,0.014692306197670472,1.0,0.06,20.0,1.0,1.929931243221761e-14,2.5264915209347866e-14,1.9819845448102227e-14,1.0,0.08,40.0,1.0,0.00017266515902614974,0.0002836215938278842,0.00021007880837079992,1.0,0.08,6.0,1.0,0.025261516135658153,0.03770090580275094,0.02808898843352454,1.0,0.12
09_low_friction_severe_mu_0p06_p2l_v2:0026,09_low_friction_severe_mu_0p06_p2l_v2,16.241999999999983,16.64199999999998,20.0,1.0,0.0049049380882106195,0.016921248287805873,0.011586890643236744,1.0,0.06,20.0,1.0,2.62873373212608e-14,3.058392957733318e-14,2.651073145325725e-14,1.0,0.08,40.0,1.0,0.00016809649453425915,0.00033673323166857856,0.0002074076618188077,1.0,0.08,6.0,1.0,0.01725949627747152,0.030970896315152513,0.021227228193937166,1.0,0.12
09_low_friction_severe_mu_0p06_p2l_v2:0027,09_low_friction_severe_mu_0p06_p2l_v2,16.44199999999998,16.841999999999977,20.0,1.0,0.004477156311322264,0.017381247315585602,0.009111713170769807,1.0,0.06,20.0,1.0,3.2843091283229976e-14,3.921444949057084e-14,3.3135657938811206e-14,1.0,0.08,40.0,1.0,0.00016051314756249883,0.000335647367552985,0.0002174147254435658,1.0,0.08,6.0,1.0,0.023628436300667337,0.04470942658770255,0.030046412128553586,1.0,0.12
09_low_friction_severe_mu_0p06_p2l_v2:0028,09_low_friction_severe_mu_0p06_p2l_v2,16.64199999999998,17.04199999999998,20.0,1.0,0.018061060643301506,0.03204703989363905,0.021568284201479437,1.0,0.06,20.0,1.0,4.2555813903177604e-14,5.233570192038634e-14,4.312982741344866e-14,1.0,0.08,40.0,1.0,0.00016354281829876181,0.00033179223241583503,0.00021752556457334634,1.0,0.08,6.0,1.0,0.04129829356189791,0.05979088284786463,0.04492435860835438,1.0,0.12
09_low_friction_severe_mu_0p06_p2l_v2:0029,09_low_friction_severe_mu_0p06_p2l_v2,16.841999999999977,17.241999999999976,20.0,1.0,0.01703766675790405,0.03204703989363905,0.020462372226731817,1.0,0.06,20.0,1.0,5.540136987450928e-14,6.401517919589708e-14,5.5923460394367386e-14,1.0,0.08,40.0,1.0,0.0001606522067679616,0.0002940811766543826,0.00019103048263702376,1.0,0.08,6.0,1.0,0.04259566480125033,0.06490986351174424,0.04727076613439224,1.0,0.12
09_low_friction_severe_mu_0p06_p2l_v2:0030,09_low_friction_severe_mu_0p06_p2l_v2,17.04199999999998,17.44199999999998,20.0,1.0,0.0034644178369036523,0.011431671916647882,0.006045132945164218,1.0,0.06,20.0,1.0,6.461253413604888e-14,6.998240543638554e-14,6.472031653076704e-14,1.0,0.08,40.0,1.0,0.00015062140861813814,0.0003558226422467343,0.00018789031719449508,1.0,0.08,6.0,1.0,0.02701100147282895,0.05972222659713419,0.0365940663378077,1.0,0.12
09_low_friction_severe_mu_0p06_p2l_v2:0031,09_low_friction_severe_mu_0p06_p2l_v2,17.241999999999976,17.641999999999975,20.0,1.0,0.0007922832497741367,0.0020682465014064608,0.0022047180551050265,1.0,0.06,20.0,1.0,7.408465447184678e-14,8.525184443955988e-14,7.45426130019681e-14,1.0,0.08,40.0,1.0,0.00015039768577792935,0.00033709005611097303,0.00018987939202527444,1.0,0.08,6.0,1.0,0.024036844979754484,0.060402416709105594,0.03573953506223051,1.0,0.12
09_low_friction_severe_mu_0p06_p2l_v2:0032,09_low_friction_severe_mu_0p06_p2l_v2,17.44199999999998,17.841999999999977,20.0,1.0,0.00954403250237149,0.020923216193608596,0.012871665482441843,1.0,0.06,20.0,1.0,9.582203008424993e-14,1.204924165487046e-13,9.73117702381706e-14,1.0,0.08,40.0,1.0,0.00015396238586557728,0.0003346892112904164,0.00018782919009311858,1.0,0.08,6.0,1.0,0.03126534293547478,0.052750898621126446,0.037188145154854,1.0,0.12
09_low_friction_severe_mu_0p06_p2l_v2:0033,09_low_friction_severe_mu_0p06_p2l_v2,17.641999999999975,18.041999999999973,20.0,1.0,0.010396440676616108,0.020923216193608596,0.013090359623314209,1.0,0.06,20.0,1.0,1.216070252611891e-13,1.3324674468265775e-13,1.2236568567922593e-13,1.0,0.08,40.0,1.0,0.00016180123904033488,0.00035387507594727296,0.0002046722376623652,1.0,0.08,6.0,1.0,0.027774120135508073,0.039462799613403876,0.030179061293104804,1.0,0.12
09_low_friction_severe_mu_0p06_p2l_v2:0034,09_low_friction_severe_mu_0p06_p2l_v2,17.841999999999977,18.241999999999976,20.0,1.0,0.001708574080534131,0.005834195481473956,0.0032589062710407673,1.0,0.06,20.0,1.0,1.4138481677343577e-13,1.5704983690011362e-13,1.4179769121332902e-13,1.0,0.08,40.0,1.0,0.00016466844681688506,0.00029631167858785355,0.00020245410658844705,1.0,0.08,6.0,1.0,0.017259767005595367,0.032938900691255935,0.021901250958226003,1.0,0.12
09_low_friction_severe_mu_0p06_p2l_v2:0035,09_low_friction_severe_mu_0p06_p2l_v2,18.041999999999973,18.44199999999997,20.0,1.0,0.031074816955846307,0.09668158809546103,0.05186373895088552,0.7,0.06,20.0,1.0,0.07699849768486783,0.21999995381771223,0.1301512158867857,0.65,0.08,40.0,1.0,0.0001479209425196681,0.00027709773028250316,0.00017688758959633579,1.0,0.08,6.0,1.0,0.018630061897545607,0.035835508150268536,0.02450637259731477,1.0,0.12
09_low_friction_severe_mu_0p06_p2l_v2:0036,09_low_friction_severe_mu_0p06_p2l_v2,18.241999999999976,18.641999999999975,20.0,1.0,0.043420748738165704,0.09668158809546103,0.05565394807435298,0.7,0.06,20.0,1.0,0.1869807474091698,0.21999995381771223,0.20280909628357385,0.15,0.08,40.0,1.0,0.00014012238328108388,0.000304308708139871,0.00017482802543088193,1.0,0.08,6.0,1.0,0.02559298433426672,0.04599495539008075,0.029997208752288444,1.0,0.12
09_low_friction_severe_mu_0p06_p2l_v2:0037,09_low_friction_severe_mu_0p06_p2l_v2,18.44199999999997,18.84199999999997,20.0,1.0,0.021797126116229408,0.03670768513151179,0.02551312492500067,1.0,0.06,20.0,1.0,0.2199605041073353,0.21997045048887334,0.21996050421556754,0.0,0.08,40.0,1.0,0.00013369467534461683,0.00028977360167108357,0.00017792690447589678,1.0,0.08,6.0,1.0,0.01573050634024359,0.03193453756612141,0.020821991963237026,1.0,0.12
09_low_friction_severe_mu_0p06_p2l_v2:0038,09_low_friction_severe_mu_0p06_p2l_v2,18.641999999999975,19.041999999999973,20.0,1.0,0.030354081583878513,0.042903323988827194,0.03355652818210337,1.0,0.06,20.0,1.0,0.21996429360471917,0.21997459147593032,0.21996429376101323,0.0,0.08,40.0,1.0,0.0001731044495624716,0.0003670382386817597,0.00021960771562431073,1.0,0.08,6.0,1.0,0.00715838516116496,0.010814486449136379,0.007894868827090916,1.0,0.12
09_low_friction_severe_mu_0p06_p2l_v2:0039,09_low_friction_severe_mu_0p06_p2l_v2,18.84199999999997,19.24199999999997,20.0,1.0,0.04244741214552032,0.042903323988827194,0.04246234548127843,1.0,0.06,20.0,1.0,0.2199721364590305,0.21997459147593032,0.21997213647410238,0.0,0.08,40.0,1.0,0.00018534330623441985,0.0003988467575121852,0.0002280060882039702,1.0,0.08,6.0,1.0,0.022250943819517626,0.041884990379489014,0.027615282519103865,1.0,0.12
09_low_friction_severe_mu_0p06_p2l_v2:0040,09_low_friction_severe_mu_0p06_p2l_v2,19.041999999999973,19.44199999999997,20.0,1.0,0.04290451980804473,0.04290835349608,0.04290451986717061,1.0,0.06,20.0,1.0,0.21998242710494406,0.22000884856534958,0.21998242767061155,0.0,0.08,40.0,1.0,0.0001588448242220185,0.0003085013824757842,0.00019374443659330012,1.0,0.08,6.0,1.0,0.02438126526447069,0.041884990379489014,0.028994578429878362,1.0,0.12
09_low_friction_severe_mu_0p06_p2l_v2:0041,09_low_friction_severe_mu_0p06_p2l_v2,19.24199999999997,19.641999999999967,20.0,1.0,0.042907742296097354,0.04290939152489474,0.042907742355536606,1.0,0.06,20.0,1.0,0.21999895249397722,0.22000884856534958,0.21999895291065788,0.0,0.08,40.0,1.0,0.00016545179081095155,0.00031782480496238546,0.00020389767888045232,1.0,0.08,6.0,1.0,0.019139796613328337,0.030051612240305822,0.02156827708579887,1.0,0.12
09_low_friction_severe_mu_0p06_p2l_v2:0042,09_low_friction_severe_mu_0p06_p2l_v2,19.44199999999997,19.84199999999997,20.0,1.0,0.04290942426674758,0.04290952338010957,0.04290942426681109,1.0,0.06,20.0,1.0,0.2200055733216173,0.22000608158949625,0.22000557332194307,0.0,0.08,40.0,1.0,0.00017033545861189957,0.0003403857812797355,0.00020811878098459793,1.0,0.08,6.0,1.0,0.036035792887752965,0.06912292087199401,0.04578073805668982,1.0,0.12
09_low_friction_severe_mu_0p06_p2l_v2:0043,09_low_friction_severe_mu_0p06_p2l_v2,19.641999999999967,20.041999999999966,20.0,1.0,0.04290956021762948,0.04290967172904937,0.042909560217709884,1.0,0.06,20.0,1.0,0.2200062704977112,0.22000684234466125,0.2200062704981236,0.0,0.08,40.0,1.0,0.00017483655057795152,0.0003548010618884644,0.00020811941717060068,1.0,0.08,6.0,1.0,0.031494086252350215,0.06912292087199401,0.04402466205557894,1.0,0.12
09_low_friction_severe_mu_0p06_p2l_v2:0044,09_low_friction_severe_mu_0p06_p2l_v2,19.84199999999997,20.24199999999997,20.0,1.0,0.04290971317454408,0.0429098386348381,0.04290971317464586,1.0,0.06,20.0,1.0,0.2200070548832443,0.22000769826210795,0.22000705488376626,0.0,0.08,40.0,1.0,0.0001622772478719131,0.00038370503497954555,0.00019953742738553916,1.0,0.08,6.0,1.0,0.0172429585644958,0.03065288740501257,0.020799841308300107,1.0,0.12
09_low_friction_severe_mu_0p06_p2l_v2:0045,09_low_friction_severe_mu_0p06_p2l_v2,20.041999999999966,20.441999999999965,20.0,1.0,0.06430905140574614,0.14183820023433436,0.0762671631913329,0.8,0.06,20.0,1.0,0.1771098692039389,0.22001046748121122,0.19684310132527424,0.2,0.08,40.0,1.0,0.0001386445600121097,0.0002196184261678963,0.0001659588418370496,1.0,0.08,6.0,1.0,0.024958131286554747,0.04711660067923823,0.03144342218465952,1.0,0.12
09_low_friction_severe_mu_0p06_p2l_v2:0046,09_low_friction_severe_mu_0p06_p2l_v2,20.24199999999997,20.641999999999967,20.0,1.0,0.08253039851013497,0.14183820023433436,0.09233477849689957,0.45,0.06,20.0,1.0,0.06711130252290096,0.22001046748121122,0.12060498802586195,0.7,0.08,40.0,1.0,0.0001286958106519268,0.0002650533823654637,0.00015602671968056986,1.0,0.08,6.0,1.0,0.021975724816735834,0.04711660067923823,0.029073738989472978,1.0,0.12
09_low_friction_severe_mu_0p06_p2l_v2:0047,09_low_friction_severe_mu_0p06_p2l_v2,20.441999999999965,20.841999999999963,20.0,1.0,0.04256349881139092,0.10751878287448155,0.06062401289233074,0.65,0.06,20.0,1.0,5.5571343016723565e-06,1.3948156020050506e-05,7.854822592766237e-06,1.0,0.08,40.0,1.0,0.00016928687887963657,0.0003024367900286973,0.00019864830090881322,1.0,0.08,6.0,1.0,0.017132795131152408,0.027514651251305984,0.019533973045010887,1.0,0.12
09_low_friction_severe_mu_0p06_p2l_v2:0048,09_low_friction_severe_mu_0p06_p2l_v2,20.641999999999967,21.041999999999966,20.0,1.0,0.0028872546296222308,0.01046366277475066,0.006753856909073627,1.0,0.06,20.0,1.0,3.887344920270937e-07,1.410587246845611e-06,9.085893186654385e-07,1.0,0.08,40.0,1.0,0.00018414389061020112,0.0003255373942757351,0.00021864104769896164,1.0,0.08,6.0,1.0,0.02035791178423307,0.031158485377311605,0.02263246100467604,1.0,0.12
09_low_friction_severe_mu_0p06_p2l_v2:0049,09_low_friction_severe_mu_0p06_p2l_v2,20.841999999999963,21.241999999999962,20.0,1.0,0.007502127377052463,0.0008266222828856091,0.032969844785280825,0.95,0.06,20.0,1.0,3.508876089576873e-08,1.123230419710736e-07,9.334298628361087e-08,1.0,0.08,40.0,1.0,0.00015131177902678349,0.0003133567625263166,0.00019070756552640717,1.0,0.08,6.0,1.0,0.023380334816688202,0.04172823347634115,0.028334993804591188,1.0,0.12
09_low_friction_severe_mu_0p06_p2l_v2:0050,09_low_friction_severe_mu_0p06_p2l_v2,21.041999999999966,21.441999999999965,20.0,1.0,0.15072764437554084,0.29257372045406715,0.20526896194955027,0.45,0.06,20.0,1.0,9.587350970344816e-07,2.660442456456947e-06,1.4535560097866062e-06,1.0,0.08,40.0,1.0,0.00016034637177731495,0.00030537156262467593,0.00018771944699486892,1.0,0.08,6.0,1.0,0.025327561505940264,0.04574590126368512,0.030873616092449804,1.0,0.12
09_low_friction_severe_mu_0p06_p2l_v2:0051,09_low_friction_severe_mu_0p06_p2l_v2,21.241999999999962,21.64199999999996,20.0,1.0,0.27470493864411527,0.29257372045406715,0.2750367251179012,0.0,0.06,20.0,1.0,3.486552318209636e-06,6.00853854910645e-06,3.9647162608919075e-06,1.0,0.08,40.0,1.0,0.0001852040486308634,0.00030537156262467593,0.00021002823013462798,1.0,0.08,6.0,1.0,0.026860969767389473,0.03687882124278822,0.029653780757089923,1.0,0.12
09_low_friction_severe_mu_0p06_p2l_v2:0052,09_low_friction_severe_mu_0p06_p2l_v2,21.441999999999965,21.841999999999963,20.0,1.0,0.2511041454515958,0.2691232188655631,0.2514760458707977,0.0,0.06,20.0,1.0,6.905548692586949e-06,9.653691676248582e-06,7.204764247764509e-06,1.0,0.08,40.0,1.0,0.00016129770398435169,0.0002744448635379945,0.00018875337309377148,1.0,0.08,6.0,1.0,0.03701474311977774,0.043832065640868514,0.03766590165111875,1.0,0.12
09_low_friction_severe_mu_0p06_p2l_v2:0053,09_low_friction_severe_mu_0p06_p2l_v2,21.64199999999996,22.04199999999996,20.0,1.0,0.2273946311518266,0.24541394315509896,0.2278052501996407,0.0,0.06,20.0,1.0,1.0679952819048401e-05,1.3779188487464768e-05,1.092559686355276e-05,1.0,0.08,40.0,1.0,0.0001354046230075641,0.0002731585122726146,0.0001675288222136661,1.0,0.08,6.0,1.0,0.026409416579535373,0.043832065640868514,0.03158529567688552,1.0,0.12
09_low_friction_severe_mu_0p06_p2l_v2:0054,09_low_friction_severe_mu_0p06_p2l_v2,21.841999999999963,22.241999999999962,20.0,1.0,0.203684982344373,0.2217043263059393,0.20414329845624676,0.0,0.06,20.0,1.0,1.4992666143974517e-05,1.861355294177835e-05,1.5230015457538136e-05,1.0,0.08,40.0,1.0,0.0001426297865758527,0.00028278142010225205,0.00017774397554311592,1.0,0.08,6.0,1.0,0.01987968527671197,0.04357083802839627,0.02669705038518955,1.0,0.12
09_low_friction_severe_mu_0p06_p2l_v2:0055,09_low_friction_severe_mu_0p06_p2l_v2,22.04199999999996,22.441999999999958,20.0,1.0,0.17997531552937404,0.19799466376095007,0.1804938462735818,0.0,0.06,20.0,1.0,2.0088313719348122e-05,2.4446316203977474e-05,2.0343262262947377e-05,1.0,0.08,40.0,1.0,0.0001411301377842384,0.00026486090374791137,0.00016930281433394435,1.0,0.08,7.0,1.0,0.02381199496556407,0.04944317636794371,0.031352960392608514,1.0,0.12
09_low_friction_severe_mu_0p06_p2l_v2:0056,09_low_friction_severe_mu_0p06_p2l_v2,22.241999999999962,22.64199999999996,20.0,1.0,0.15626564632229245,0.17428499510840698,0.1568625722482874,0.0,0.06,20.0,1.0,2.6279988161141438e-05,3.1656344560731756e-05,2.6574865367013006e-05,1.0,0.08,40.0,1.0,0.00014266956539085875,0.0002819598286613607,0.00017226169591844613,1.0,0.08,7.0,1.0,0.023809534703816932,0.0528127410760649,0.03088731596678692,1.0,0.12
09_low_friction_severe_mu_0p06_p2l_v2:0057,09_low_friction_severe_mu_0p06_p2l_v2,22.441999999999958,22.841999999999956,20.0,1.0,0.13255597682551554,0.15057532565962353,0.1332591510727329,0.0,0.06,20.0,1.0,3.3980449637911224e-05,4.0751387236179906e-05,3.43403168590753e-05,1.0,0.08,40.0,1.0,0.00017736025559352914,0.0003142945171121848,0.00021065170506934504,1.0,0.08,6.0,1.0,0.03183951282119039,0.05426909089194746,0.03651009783074121,1.0,0.12
09_low_friction_severe_mu_0p06_p2l_v2:0058,09_low_friction_severe_mu_0p06_p2l_v2,22.64199999999996,23.04199999999996,20.0,1.0,0.108846307336587,0.1268656561371329,0.10970156321795527,0.0,0.06,20.0,1.0,4.3746140110262135e-05,5.242447573465624e-05,4.420327666327358e-05,1.0,0.08,40.0,1.0,0.0001949937004942272,0.00039046546041070863,0.0002320062505085616,1.0,0.08,6.0,1.0,0.029836905299902256,0.04871335186091387,0.03368998399412426,1.0,0.12
09_low_friction_severe_mu_0p06_p2l_v2:0059,09_low_friction_severe_mu_0p06_p2l_v2,22.841999999999956,23.241999999999955,20.0,1.0,0.08513663792061951,0.1031559866547983,0.08622738234799181,0.0,0.06,20.0,1.0,5.634029503698657e-05,6.763564696142664e-05,5.693914157557243e-05,1.0,0.08,40.0,1.0,0.00016739652225393242,0.0003323590110994027,0.0002054242775064804,1.0,0.08,6.0,1.0,0.04233178328931566,0.0700967389143209,0.04811208311049479,1.0,0.12
09_low_friction_severe_mu_0p06_p2l_v2:0060,09_low_friction_severe_mu_0p06_p2l_v2,23.04199999999996,23.441999999999958,20.0,1.0,0.06142696862757284,0.07944631725499708,0.06293001527518692,0.45,0.06,20.0,1.0,7.282480733315746e-05,8.773189264233868e-05,7.36286743251347e-05,1.0,0.08,40.0,1.0,0.00016798984256591312,0.00031924200208867116,0.00020393052479265379,1.0,0.08,6.0,1.0,0.04299982805701419,0.0700967389143209,0.04977156543175447,1.0,0.12
09_low_friction_severe_mu_0p06_p2l_v2:0061,09_low_friction_severe_mu_0p06_p2l_v2,23.241999999999955,23.641999999999953,20.0,1.0,0.03771729953321602,0.0557366479878967,0.04011868676747132,0.95,0.06,20.0,1.0,9.469561022310488e-05,0.00011462521107941707,9.579654312660092e-05,1.0,0.08,40.0,1.0,0.00019993800871051024,0.00035922042823180553,0.00023919774235985463,1.0,0.08,6.0,1.0,0.016878899815178757,0.03869833649085695,0.02477372843577679,1.0,0.12
09_low_friction_severe_mu_0p06_p2l_v2:0062,09_low_friction_severe_mu_0p06_p2l_v2,23.441999999999958,23.841999999999956,20.0,1.0,0.015354692168026655,0.03202697893483386,0.01944924677852479,1.0,0.06,20.0,1.0,0.000119249066924541,0.00013391710227372844,0.00012002436337716968,1.0,0.08,40.0,1.0,0.00019143422433735477,0.0003470623924890372,0.0002293007319853759,1.0,0.08,6.0,1.0,0.023159661678722326,0.04880519940300493,0.03333299180630646,1.0,0.12
09_low_friction_severe_mu_0p06_p2l_v2:0063,09_low_friction_severe_mu_0p06_p2l_v2,23.641999999999953,24.041999999999952,20.0,1.0,0.0024455564706452023,0.008459170562375365,0.004544448120570526,1.0,0.06,20.0,1.0,0.0001406684379868607,0.00015773399287521294,0.00014113019855825689,1.0,0.08,40.0,1.0,0.0001529217741821781,0.00031202751254231646,0.00019132737837188933,1.0,0.08,6.0,1.0,0.03378903180565498,0.057190793908383164,0.03996237949213779,1.0,0.12
09_low_friction_severe_mu_0p06_p2l_v2:0064,09_low_friction_severe_mu_0p06_p2l_v2,23.841999999999956,24.241999999999955,20.0,1.0,4.700897661409909e-05,5.1665202752709805e-05,4.7140726925550976e-05,1.0,0.06,20.0,1.0,0.0001665874170844851,0.00019258173006447458,0.00016768099338462596,1.0,0.08,40.0,1.0,0.00015015517645536008,0.00031799184819051863,0.00020004209052095805,1.0,0.08,6.0,1.0,0.03224128803609599,0.04989613970684523,0.037128048575074124,1.0,0.12
09_low_friction_severe_mu_0p06_p2l_v2:0065,09_low_friction_severe_mu_0p06_p2l_v2,24.041999999999952,24.44199999999995,20.0,1.0,5.376826259429479e-05,5.9959703419659725e-05,5.396105556829755e-05,1.0,0.06,20.0,1.0,0.00020336887519520574,0.00023512631923826728,0.00020470790376601357,1.0,0.08,40.0,1.0,0.00017621796781019253,0.00032350172262640475,0.00021944750303689347,1.0,0.08,6.0,1.0,0.02655071798394909,0.04989613970684523,0.03186287281877713,1.0,0.12
09_low_friction_severe_mu_0p06_p2l_v2:0066,09_low_friction_severe_mu_0p06_p2l_v2,24.241999999999955,24.641999999999953,20.0,1.0,6.252718453880757e-05,7.008593793587647e-05,6.277423665140493e-05,1.0,0.06,20.0,1.0,0.0002482957649686807,0.00028706692657741407,0.00024993044874140275,1.0,0.08,40.0,1.0,0.0001657070941068727,0.00031849512196337025,0.00019934214878874711,1.0,0.08,6.0,1.0,0.03262949890804102,0.06198961950321215,0.039322999929461346,1.0,0.12
09_low_friction_severe_mu_0p06_p2l_v2:0067,09_low_friction_severe_mu_0p06_p2l_v2,24.44199999999995,24.84199999999995,20.0,1.0,7.322032105955834e-05,8.24481253376419e-05,7.353469826782781e-05,1.0,0.06,20.0,1.0,0.0003031444922882651,0.0003504775105223959,0.0003051400606791557,1.0,0.08,40.0,1.0,0.0001444948944894406,0.0003132637098238961,0.00019065295685250628,1.0,0.08,6.0,1.0,0.052265148892402025,0.09328940313028786,0.06257933122298262,1.0,0.12
09_low_friction_severe_mu_0p06_p2l_v2:0068,09_low_friction_severe_mu_0p06_p2l_v2,24.641999999999953,25.041999999999952,20.0,1.0,0.00034684537150016513,0.000521577202503594,0.0008811868127013312,1.0,0.06,20.0,1.0,0.0003701065852033053,0.00042840276039095407,0.00037254105269385763,1.0,0.08,40.0,1.0,0.00013647984050083208,0.00027838120344321493,0.00017851270014225608,1.0,0.08,6.0,1.0,0.033957738961114925,0.07439659899116943,0.05147315907623899,1.0,0.12
