window_id,run_id,split,window_start_sec,window_end_sec,wheel_translation_reliable_true,wheel_translation_reliable_predicted,wheel_translation_reliable_probability_unreliable,wheel_translation_reliable_probability_reliable,wheel_rotation_reliable_true,wheel_rotation_reliable_predicted,wheel_rotation_reliable_probability_unreliable,wheel_rotation_reliable_probability_reliable,imu_yaw_rate_reliable_true,imu_yaw_rate_reliable_predicted,imu_yaw_rate_reliable_probability_unreliable,imu_yaw_rate_reliable_probability_reliable
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0033,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,25.915999999999976,26.315999999999974,1,1,0.0,1.0,0,0,0.8148684988553954,0.1851315011446046,1,1,0.0038985507246376808,0.9961014492753623
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0034,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,26.115999999999975,26.515999999999973,1,1,0.0,1.0,1,1,0.014343785089425536,0.9856562149105744,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0035,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,26.315999999999974,26.715999999999973,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0036,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,26.515999999999973,26.915999999999972,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0037,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,26.715999999999973,27.11599999999997,1,1,0.0,1.0,1,1,0.0017806691449814126,0.9982193308550186,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0038,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,26.915999999999972,27.31599999999997,1,1,0.003681063122923588,0.9963189368770764,1,1,0.08439117825408439,0.9156088217459155,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0039,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,27.11599999999997,27.51599999999997,1,1,0.0,1.0,1,1,0.05782112821080161,0.9421788717891983,1,1,0.004,0.996
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0040,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,27.31599999999997,27.71599999999997,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0041,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,27.51599999999997,27.91599999999997,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0042,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,27.71599999999997,28.115999999999968,0,0,0.8031761819563418,0.1968238180436581,1,1,0.0018777120315581852,0.9981222879684418,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0043,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,27.91599999999997,28.315999999999967,0,0,0.855143013777408,0.14485698622259224,1,1,0.0,1.0,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0044,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,28.115999999999968,28.515999999999966,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0045,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,28.315999999999967,28.715999999999966,1,1,0.0019524262607040913,0.9980475737392959,1,1,0.0,1.0,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0046,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,28.515999999999966,28.915999999999965,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0047,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,28.715999999999966,29.115999999999964,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0048,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,28.915999999999965,29.315999999999963,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0049,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,29.115999999999964,29.515999999999963,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0050,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,29.315999999999963,29.715999999999962,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0051,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,29.515999999999963,29.91599999999996,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0052,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,29.715999999999962,30.11599999999996,1,1,0.0,1.0,1,1,0.0018714144411473789,0.9981285855588526,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0053,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,29.91599999999996,30.31599999999996,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0054,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,30.11599999999996,30.51599999999996,1,1,0.0,1.0,1,1,0.0033264436183395286,0.9966735563816606,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0055,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,30.31599999999996,30.71599999999996,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0056,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,30.51599999999996,30.915999999999958,1,1,0.0,1.0,1,1,0.0017843866171003717,0.9982156133828997,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0057,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,30.71599999999996,31.115999999999957,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0058,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,30.915999999999958,31.315999999999956,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0059,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,31.115999999999957,31.515999999999956,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0060,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,31.315999999999956,31.715999999999955,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0061,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,31.515999999999956,31.915999999999954,1,1,0.0,1.0,0,0,0.8955314919544904,0.10446850804550956,1,1,0.002,0.998
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0062,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,31.715999999999955,32.11599999999996,1,1,0.001929368029739777,0.9980706319702602,0,0,0.9654467769552754,0.034553223044724767,1,1,0.0039056261343012703,0.9960943738656988
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0063,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,31.915999999999954,32.31599999999995,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0064,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,32.11599999999996,32.515999999999956,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0065,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,32.31599999999995,32.71599999999995,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0066,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,32.51599999999995,32.91599999999995,1,1,0.0,1.0,1,1,0.006956732119385369,0.9930432678806147,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0067,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,32.71599999999995,33.11599999999995,1,1,0.0,1.0,1,1,0.005541115513768763,0.9944588844862312,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0068,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,32.915999999999954,33.31599999999995,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0069,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,33.11599999999995,33.51599999999995,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0070,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,33.315999999999946,33.715999999999944,1,1,0.0,1.0,0,0,0.9731078817944472,0.026892118205552946,0,0,0.9777375380560708,0.022262461943929144
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0071,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,33.51599999999995,33.91599999999995,1,1,0.0,1.0,0,0,0.9899005680198323,0.010099431980167993,0,0,0.967629731364621,0.03237026863537896
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0072,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,33.71599999999995,34.11599999999995,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0073,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,33.91599999999995,34.315999999999946,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0074,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,34.11599999999994,34.51599999999994,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0075,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,34.315999999999946,34.715999999999944,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0076,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,34.51599999999995,34.91599999999995,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0077,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,34.715999999999944,35.11599999999994,1,1,0.0,1.0,1,1,0.0017881040892193307,0.9982118959107806,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0078,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,34.91599999999994,35.31599999999994,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0079,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,35.11599999999994,35.51599999999994,1,1,0.11032870955602052,0.8896712904439796,1,1,0.23623010022812,0.7637698997718803,1,1,0.0,1.0
05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2:0080,05_wheel_block_left_f3N_tau0p08_t0p60_p2l_v2,train,35.315999999999946,35.715999999999944,1,1,0.06066500774901554,0.9393349922509846,1,1,0.23752719272120967,0.7624728072787904,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0000,06_healthy_low_turns_p2l_v2,test,15.953,16.352999999999998,1,1,0.0,1.0,1,1,0.0018178438661710038,0.998182156133829,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0001,06_healthy_low_turns_p2l_v2,test,16.153,16.552999999999997,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0002,06_healthy_low_turns_p2l_v2,test,16.352999999999998,16.752999999999997,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0003,06_healthy_low_turns_p2l_v2,test,16.552999999999997,16.952999999999996,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0004,06_healthy_low_turns_p2l_v2,test,16.752999999999997,17.152999999999995,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0005,06_healthy_low_turns_p2l_v2,test,16.952999999999996,17.352999999999994,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0006,06_healthy_low_turns_p2l_v2,test,17.152999999999995,17.552999999999994,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0007,06_healthy_low_turns_p2l_v2,test,17.352999999999994,17.752999999999993,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0008,06_healthy_low_turns_p2l_v2,test,17.552999999999994,17.952999999999992,1,1,0.001936802973977695,0.9980631970260223,1,1,0.002,0.998,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0009,06_healthy_low_turns_p2l_v2,test,17.752999999999993,18.15299999999999,1,1,0.001936802973977695,0.9980631970260223,1,1,0.002,0.998,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0010,06_healthy_low_turns_p2l_v2,test,17.952999999999992,18.35299999999999,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0011,06_healthy_low_turns_p2l_v2,test,18.15299999999999,18.55299999999999,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0012,06_healthy_low_turns_p2l_v2,test,18.35299999999999,18.75299999999999,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0013,06_healthy_low_turns_p2l_v2,test,18.55299999999999,18.95299999999999,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0014,06_healthy_low_turns_p2l_v2,test,18.75299999999999,19.152999999999988,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0015,06_healthy_low_turns_p2l_v2,test,18.95299999999999,19.352999999999987,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0016,06_healthy_low_turns_p2l_v2,test,19.152999999999988,19.552999999999987,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0017,06_healthy_low_turns_p2l_v2,test,19.352999999999987,19.752999999999986,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0018,06_healthy_low_turns_p2l_v2,test,19.552999999999987,19.952999999999985,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.001962825278810409,0.9980371747211896
06_healthy_low_turns_p2l_v2:0019,06_healthy_low_turns_p2l_v2,test,19.752999999999986,20.152999999999984,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0020,06_healthy_low_turns_p2l_v2,test,19.952999999999985,20.352999999999984,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0021,06_healthy_low_turns_p2l_v2,test,20.152999999999984,20.552999999999983,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0022,06_healthy_low_turns_p2l_v2,test,20.352999999999984,20.752999999999982,1,1,0.0,1.0,1,1,0.1237004800954936,0.8762995199045064,1,1,0.031834660358229135,0.9681653396417709
06_healthy_low_turns_p2l_v2:0023,06_healthy_low_turns_p2l_v2,test,20.552999999999983,20.95299999999998,1,1,0.0,1.0,1,1,0.19177136961947072,0.8082286303805294,1,1,0.03387927002365664,0.9661207299763434
06_healthy_low_turns_p2l_v2:0024,06_healthy_low_turns_p2l_v2,test,20.752999999999982,21.15299999999998,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0025,06_healthy_low_turns_p2l_v2,test,20.95299999999998,21.35299999999998,1,1,0.0,1.0,1,1,0.0016168067226890756,0.998383193277311,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0026,06_healthy_low_turns_p2l_v2,test,21.15299999999998,21.55299999999998,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0027,06_healthy_low_turns_p2l_v2,test,21.35299999999998,21.75299999999998,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0028,06_healthy_low_turns_p2l_v2,test,21.55299999999998,21.952999999999978,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0029,06_healthy_low_turns_p2l_v2,test,21.75299999999998,22.152999999999977,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0030,06_healthy_low_turns_p2l_v2,test,21.952999999999978,22.352999999999977,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0031,06_healthy_low_turns_p2l_v2,test,22.152999999999977,22.552999999999976,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0032,06_healthy_low_turns_p2l_v2,test,22.352999999999977,22.752999999999975,1,1,0.005851301115241636,0.9941486988847583,1,0,0.6354878518943081,0.36451214810569194,1,1,0.013947955390334572,0.9860520446096654
06_healthy_low_turns_p2l_v2:0033,06_healthy_low_turns_p2l_v2,test,22.552999999999976,22.952999999999975,1,1,0.015061191255052474,0.9849388087449474,1,1,0.3762028270501412,0.6237971729498587,1,1,0.025846506114972252,0.9741534938850277
06_healthy_low_turns_p2l_v2:0034,06_healthy_low_turns_p2l_v2,test,22.752999999999975,23.152999999999974,1,1,0.009287957054308979,0.9907120429456909,1,1,0.0,1.0,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0035,06_healthy_low_turns_p2l_v2,test,22.952999999999975,23.352999999999973,1,1,0.009287957054308979,0.9907120429456909,1,1,0.0,1.0,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0036,06_healthy_low_turns_p2l_v2,test,23.152999999999974,23.552999999999972,1,1,0.009287957054308979,0.9907120429456909,1,1,0.0,1.0,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0037,06_healthy_low_turns_p2l_v2,test,23.352999999999973,23.75299999999997,1,1,0.009287957054308979,0.9907120429456909,1,1,0.0,1.0,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0038,06_healthy_low_turns_p2l_v2,test,23.552999999999972,23.95299999999997,1,1,0.009287957054308979,0.9907120429456909,1,1,0.0,1.0,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0039,06_healthy_low_turns_p2l_v2,test,23.75299999999997,24.15299999999997,1,1,0.009287957054308979,0.9907120429456909,1,1,0.0,1.0,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0040,06_healthy_low_turns_p2l_v2,test,23.95299999999997,24.35299999999997,1,1,0.009287957054308979,0.9907120429456909,1,1,0.0,1.0,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0041,06_healthy_low_turns_p2l_v2,test,24.15299999999997,24.55299999999997,1,1,0.009287957054308979,0.9907120429456909,1,1,0.0,1.0,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0042,06_healthy_low_turns_p2l_v2,test,24.35299999999997,24.752999999999968,1,1,0.009287957054308979,0.9907120429456909,1,1,0.0,1.0,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0043,06_healthy_low_turns_p2l_v2,test,24.55299999999997,24.952999999999967,1,1,0.011209890139810838,0.988790109860189,1,1,0.0,1.0,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0044,06_healthy_low_turns_p2l_v2,test,24.752999999999968,25.152999999999967,1,1,0.011209890139810838,0.988790109860189,1,1,0.0,1.0,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0045,06_healthy_low_turns_p2l_v2,test,24.952999999999967,25.352999999999966,1,1,0.007505675672315402,0.9924943243276846,1,0,0.4369008879258265,0.5630991120741735,1,1,0.021846506114972252,0.9781534938850277
06_healthy_low_turns_p2l_v2:0046,06_healthy_low_turns_p2l_v2,test,25.152999999999967,25.552999999999965,1,1,0.009776084143206921,0.990223915856793,1,0,0.5751489674311294,0.42485103256887047,1,1,0.023846506114972254,0.9761534938850277
06_healthy_low_turns_p2l_v2:0047,06_healthy_low_turns_p2l_v2,test,25.352999999999966,25.752999999999965,1,1,0.005595561264187528,0.9944044387358125,1,1,0.0182402687104882,0.9817597312895119,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0048,06_healthy_low_turns_p2l_v2,test,25.552999999999965,25.952999999999964,1,1,0.0019144981412639406,0.998085501858736,1,1,0.016635578593235265,0.9833644214067648,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0049,06_healthy_low_turns_p2l_v2,test,25.752999999999965,26.152999999999963,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0050,06_healthy_low_turns_p2l_v2,test,25.952999999999964,26.352999999999962,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0051,06_healthy_low_turns_p2l_v2,test,26.152999999999963,26.55299999999996,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0052,06_healthy_low_turns_p2l_v2,test,26.352999999999962,26.75299999999996,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0053,06_healthy_low_turns_p2l_v2,test,26.55299999999996,26.95299999999996,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0054,06_healthy_low_turns_p2l_v2,test,26.75299999999996,27.15299999999996,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0055,06_healthy_low_turns_p2l_v2,test,26.95299999999996,27.35299999999996,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0056,06_healthy_low_turns_p2l_v2,test,27.15299999999996,27.552999999999958,1,1,0.0,1.0,1,1,0.0058984375,0.9941015625,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0057,06_healthy_low_turns_p2l_v2,test,27.35299999999996,27.752999999999957,1,1,0.0,1.0,1,1,0.00893036315730346,0.9910696368426966,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0058,06_healthy_low_turns_p2l_v2,test,27.552999999999958,27.952999999999957,1,1,0.0,1.0,1,1,0.010491701447266286,0.9895082985527338,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0059,06_healthy_low_turns_p2l_v2,test,27.752999999999957,28.152999999999956,1,1,0.0,1.0,1,1,0.016307398620628376,0.9836926013793716,1,1,0.006,0.994
06_healthy_low_turns_p2l_v2:0060,06_healthy_low_turns_p2l_v2,test,27.952999999999957,28.352999999999955,1,1,0.0,1.0,1,1,0.014515577059290088,0.9854844229407098,1,1,0.004,0.996
06_healthy_low_turns_p2l_v2:0061,06_healthy_low_turns_p2l_v2,test,28.152999999999956,28.552999999999955,1,1,0.0,1.0,1,1,0.08665589691537773,0.9133441030846222,1,1,0.009966542750929367,0.9900334572490705
06_healthy_low_turns_p2l_v2:0062,06_healthy_low_turns_p2l_v2,test,28.352999999999955,28.752999999999954,1,1,0.0,1.0,1,1,0.09546492163889152,0.9045350783611085,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0063,06_healthy_low_turns_p2l_v2,test,28.552999999999955,28.952999999999953,1,1,0.0,1.0,1,1,0.07925440356691418,0.9207455964330855,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0064,06_healthy_low_turns_p2l_v2,test,28.752999999999954,29.152999999999953,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0065,06_healthy_low_turns_p2l_v2,test,28.952999999999953,29.352999999999952,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0066,06_healthy_low_turns_p2l_v2,test,29.152999999999953,29.55299999999995,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0067,06_healthy_low_turns_p2l_v2,test,29.352999999999952,29.75299999999995,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0068,06_healthy_low_turns_p2l_v2,test,29.55299999999995,29.95299999999995,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0069,06_healthy_low_turns_p2l_v2,test,29.75299999999995,30.15299999999995,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0070,06_healthy_low_turns_p2l_v2,test,29.95299999999995,30.35299999999995,1,1,0.0,1.0,1,1,0.13311855290561453,0.8668814470943855,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0071,06_healthy_low_turns_p2l_v2,test,30.15299999999995,30.552999999999948,1,1,0.0,1.0,1,1,0.18492881344863127,0.815071186551369,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0072,06_healthy_low_turns_p2l_v2,test,30.35299999999995,30.752999999999947,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0073,06_healthy_low_turns_p2l_v2,test,30.552999999999948,30.952999999999946,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0074,06_healthy_low_turns_p2l_v2,test,30.752999999999947,31.152999999999945,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0075,06_healthy_low_turns_p2l_v2,test,30.952999999999946,31.352999999999945,1,1,0.0016810631229235882,0.9983189368770764,1,1,0.0,1.0,1,1,0.0,1.0
06_healthy_low_turns_p2l_v2:0076,06_healthy_low_turns_p2l_v2,test,31.152999999999945,31.552999999999944,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
