window_id,run_id,window_start_sec,window_end_sec,wheel_translation_sample_count,wheel_translation_availability_fraction,wheel_translation_error_abs_mean,wheel_translation_error_abs_p90,wheel_translation_error_rmse,wheel_translation_within_tolerance_fraction,wheel_translation_tolerance,wheel_rotation_sample_count,wheel_rotation_availability_fraction,wheel_rotation_error_abs_mean,wheel_rotation_error_abs_p90,wheel_rotation_error_rmse,wheel_rotation_within_tolerance_fraction,wheel_rotation_tolerance,imu_yaw_rate_sample_count,imu_yaw_rate_availability_fraction,imu_yaw_rate_error_abs_mean,imu_yaw_rate_error_abs_p90,imu_yaw_rate_error_rmse,imu_yaw_rate_within_tolerance_fraction,imu_yaw_rate_tolerance,lidar_translation_sample_count,lidar_translation_availability_fraction,lidar_translation_error_abs_mean,lidar_translation_error_abs_p90,lidar_translation_error_rmse,lidar_translation_within_tolerance_fraction,lidar_translation_tolerance
03_rough_h0p008_spacing0p45_p2l_v2:0024,03_rough_h0p008_spacing0p45_p2l_v2,25.612999999999982,26.01299999999998,20.0,1.0,0.004248349503806528,0.01537282812108215,0.01079972334256054,1.0,0.06,20.0,1.0,2.611890436788292e-14,3.020515236881932e-14,2.630938019748565e-14,1.0,0.08,40.0,1.0,0.00019919312542824214,0.00039666176013492145,0.00024316288450548592,1.0,0.08,6.0,1.0,0.02475044308363152,0.0429766200488364,0.030043364217635187,1.0,0.12
03_rough_h0p008_spacing0p45_p2l_v2:0025,03_rough_h0p008_spacing0p45_p2l_v2,25.81299999999998,26.21299999999998,20.0,1.0,3.705834005928166e-05,3.705834039585132e-05,3.705834005928166e-05,1.0,0.06,20.0,1.0,3.1858753577844456e-14,3.666752620919971e-14,3.2054014352913924e-14,1.0,0.08,40.0,1.0,0.0001689024955644543,0.0003224019113542332,0.00021496468416244365,1.0,0.08,6.0,1.0,0.025138524868287177,0.043814808969547175,0.03041039541417651,1.0,0.12
03_rough_h0p008_spacing0p45_p2l_v2:0026,03_rough_h0p008_spacing0p45_p2l_v2,26.01299999999998,26.41299999999998,20.0,1.0,0.0017257360988172017,0.005511816222244265,0.0028707205459836817,1.0,0.06,20.0,1.0,1.164645969860785e-06,5.669452206528177e-06,2.5720986948127815e-06,1.0,0.08,40.0,1.0,0.00015096871427215607,0.0003088370272494819,0.0001916846503535755,1.0,0.08,6.0,1.0,0.030653766476749767,0.06244153668729516,0.040175816561830335,1.0,0.12
03_rough_h0p008_spacing0p45_p2l_v2:0027,03_rough_h0p008_spacing0p45_p2l_v2,26.21299999999998,26.61299999999998,20.0,1.0,0.0038337242292822314,0.005695991085672958,0.00423435753851737,1.0,0.06,20.0,1.0,3.0691000712572667e-06,6.559212755289547e-06,4.149444724776879e-06,1.0,0.08,40.0,1.0,0.00015482439080154162,0.0003085710436406998,0.00019357398561290612,1.0,0.08,6.0,1.0,0.0309192907127198,0.06455217623506102,0.04075478942084838,1.0,0.12
03_rough_h0p008_spacing0p45_p2l_v2:0028,03_rough_h0p008_spacing0p45_p2l_v2,26.41299999999998,26.812999999999978,20.0,1.0,0.002845775238479409,0.005491921301308067,0.003509473796663293,1.0,0.06,20.0,1.0,2.018509571847859e-06,6.391264015879513e-06,3.260991772557172e-06,1.0,0.08,40.0,1.0,0.00016974499851169666,0.00034889409950670847,0.00020765046599068048,1.0,0.08,6.0,1.0,0.04324198518807301,0.07669702875870754,0.05178810076224206,1.0,0.12
03_rough_h0p008_spacing0p45_p2l_v2:0029,03_rough_h0p008_spacing0p45_p2l_v2,26.61299999999998,27.012999999999977,20.0,1.0,0.000737789115800247,0.0030221440108336955,0.0016210056037599739,1.0,0.06,20.0,1.0,2.0155915770760603e-07,3.00589356310716e-07,2.173197666290852e-07,1.0,0.08,40.0,1.0,0.00018569682928495644,0.0003500617993878033,0.00022215525245900433,1.0,0.08,6.0,1.0,0.03172082179915075,0.06746108596828487,0.04518298498500386,1.0,0.12
03_rough_h0p008_spacing0p45_p2l_v2:0030,03_rough_h0p008_spacing0p45_p2l_v2,26.812999999999978,27.212999999999976,20.0,1.0,0.0006718450126363184,0.0029853512173906595,0.0015163183951253057,1.0,0.06,20.0,1.0,1.9439307358851215e-07,2.262177064941031e-07,1.9572229988674403e-07,1.0,0.08,40.0,1.0,0.00016517615381319312,0.00029852561709737744,0.00019858766833061355,1.0,0.08,6.0,1.0,0.023798975604170575,0.0462425991884062,0.029031437668150126,1.0,0.12
03_rough_h0p008_spacing0p45_p2l_v2:0031,03_rough_h0p008_spacing0p45_p2l_v2,27.012999999999977,27.412999999999975,20.0,1.0,0.001917924860486106,0.0045256693578492385,0.0026554147170639855,1.0,0.06,20.0,1.0,2.3306149451984452e-07,2.539432612505308e-07,2.3408320800473145e-07,1.0,0.08,40.0,1.0,0.00017058186229810152,0.00031434294615410716,0.00019933386306633278,1.0,0.08,6.0,1.0,0.030700766540905117,0.0462425991884062,0.03355363626950968,1.0,0.12
03_rough_h0p008_spacing0p45_p2l_v2:0032,03_rough_h0p008_spacing0p45_p2l_v2,27.212999999999976,27.612999999999975,20.0,1.0,0.007875154409620977,0.022374384431224692,0.015688092928149266,1.0,0.06,20.0,1.0,0.006764640972352759,0.022272226777200196,0.018386690848322264,1.0,0.08,40.0,1.0,0.008126103773519546,0.03136791654880697,0.021050126285302506,0.975,0.08,6.0,1.0,0.0347439693277436,0.06124973196732439,0.04260787220335856,1.0,0.12
03_rough_h0p008_spacing0p45_p2l_v2:0033,03_rough_h0p008_spacing0p45_p2l_v2,27.412999999999975,27.812999999999974,20.0,1.0,0.013837360675492839,0.04027396510551705,0.022586179329437427,1.0,0.06,20.0,1.0,0.027389885380044342,0.07008567126578767,0.04247656949174262,0.9,0.08,40.0,1.0,0.019973617862532645,0.06420844980744067,0.03251789111512127,0.95,0.08,6.0,1.0,0.04647001780297155,0.0857977506522821,0.05516478596228841,1.0,0.12
03_rough_h0p008_spacing0p45_p2l_v2:0034,03_rough_h0p008_spacing0p45_p2l_v2,27.612999999999975,28.012999999999973,20.0,1.0,0.008434572396726141,0.02379843847737029,0.016500862538583298,1.0,0.06,20.0,1.0,0.027437648516784437,0.05985987168088173,0.039914916194925654,0.9,0.08,40.0,1.0,0.013842634953273859,0.03766606571610651,0.025099252957623722,0.975,0.08,6.0,1.0,0.03358519140998798,0.06404945899141992,0.042774449214358086,1.0,0.12
03_rough_h0p008_spacing0p45_p2l_v2:0035,03_rough_h0p008_spacing0p45_p2l_v2,27.812999999999974,28.212999999999973,20.0,1.0,0.002684124380169052,0.003939961823496696,0.0028407101863228133,1.0,0.06,20.0,1.0,0.010157239217381863,0.021819888116213645,0.012353376840561545,1.0,0.08,40.0,1.0,0.004938986733716969,0.010080088058575864,0.00624694583630691,1.0,0.08,6.0,1.0,0.031478844695813656,0.061937186646207565,0.040527780428425184,1.0,0.12
03_rough_h0p008_spacing0p45_p2l_v2:0036,03_rough_h0p008_spacing0p45_p2l_v2,28.012999999999973,28.412999999999972,20.0,1.0,0.0016925311540561734,0.003540641929022365,0.002192752763336902,1.0,0.06,20.0,1.0,0.011608095567396596,0.018268970495567645,0.012840238896465152,1.0,0.08,40.0,1.0,0.00386706584943268,0.008949214957900194,0.005199853416030036,1.0,0.08,6.0,1.0,0.032302548086303146,0.061937186646207565,0.04070995011966509,1.0,0.12
03_rough_h0p008_spacing0p45_p2l_v2:0037,03_rough_h0p008_spacing0p45_p2l_v2,28.212999999999973,28.61299999999997,20.0,1.0,0.0002449839646812696,0.0008248417948844406,0.0004974046569298895,1.0,0.06,20.0,1.0,0.019378672937737998,0.019037514240711373,0.020797235152054727,1.0,0.08,40.0,1.0,0.003732239280135514,0.006768784441646848,0.010288717996256504,1.0,0.08,6.0,1.0,0.024766438324196796,0.038589618787282315,0.027964095416101502,1.0,0.12
03_rough_h0p008_spacing0p45_p2l_v2:0038,03_rough_h0p008_spacing0p45_p2l_v2,28.412999999999972,28.81299999999997,20.0,1.0,0.0010385721505096381,0.003149141405879003,0.0016416440336645634,1.0,0.06,20.0,1.0,0.0557865086894251,0.1423652723885474,0.08182359023868625,0.7,0.08,40.0,1.0,0.03723240576505055,0.12126511282662301,0.06295685281927973,0.8,0.08,6.0,1.0,0.02808344584506189,0.05238047854108388,0.03344008849590475,1.0,0.12
03_rough_h0p008_spacing0p45_p2l_v2:0039,03_rough_h0p008_spacing0p45_p2l_v2,28.61299999999997,29.01299999999997,20.0,1.0,0.003052824922192711,0.004177135076371023,0.0033334870574638414,1.0,0.06,20.0,1.0,0.044845628452510104,0.1423652723885474,0.08001323469034334,0.7,0.08,40.0,1.0,0.03458074829069587,0.12126511282662301,0.06214296579380501,0.8,0.08,6.0,1.0,0.022832592154376805,0.04328099908401671,0.02884697164425204,1.0,0.12
03_rough_h0p008_spacing0p45_p2l_v2:0040,03_rough_h0p008_spacing0p45_p2l_v2,28.81299999999997,29.21299999999997,20.0,1.0,0.00427705184718281,0.005127533829336889,0.004320704568238232,1.0,0.06,20.0,1.0,0.0022080137987493505,0.005469610979630935,0.003152200539323991,1.0,0.08,40.0,1.0,0.0023086691721846556,0.005472969825276834,0.003894570346055321,1.0,0.08,6.0,1.0,0.019317295250110358,0.04075976985001013,0.026282498809896093,1.0,0.12
03_rough_h0p008_spacing0p45_p2l_v2:0041,03_rough_h0p008_spacing0p45_p2l_v2,29.01299999999997,29.41299999999997,20.0,1.0,0.002989347203235915,0.005127533829336889,0.0034148906316187034,1.0,0.06,20.0,1.0,0.003761508720098039,0.005469610979630935,0.004139681803248874,1.0,0.08,40.0,1.0,0.004407760897660924,0.010379625125047674,0.005659144581259404,1.0,0.08,6.0,1.0,0.02752891216487544,0.05325285974992605,0.035310052239745156,1.0,0.12
03_rough_h0p008_spacing0p45_p2l_v2:0042,03_rough_h0p008_spacing0p45_p2l_v2,29.21299999999997,29.612999999999968,20.0,1.0,0.0021877165135986863,0.003878821659099313,0.0025283718762434486,1.0,0.06,20.0,1.0,0.001808814693319913,0.004911983008271745,0.002737233523077722,1.0,0.08,40.0,1.0,0.0027876618876364204,0.009383644586102748,0.004585172093977299,1.0,0.08,6.0,1.0,0.020835957993853266,0.047314888766953195,0.028938187079734234,1.0,0.12
03_rough_h0p008_spacing0p45_p2l_v2:0043,03_rough_h0p008_spacing0p45_p2l_v2,29.41299999999997,29.812999999999967,20.0,1.0,0.024468048850186355,0.074894714445002,0.03995677873477247,0.8,0.06,20.0,1.0,0.022715917966975464,0.07393498146306483,0.041611155356715245,0.9,0.08,40.0,1.0,0.0192592627837875,0.06927367831559703,0.03337816357826663,0.975,0.08,6.0,1.0,0.024777574568761052,0.053051365845658206,0.03271426278005806,1.0,0.12
03_rough_h0p008_spacing0p45_p2l_v2:0044,03_rough_h0p008_spacing0p45_p2l_v2,29.612999999999968,30.012999999999966,20.0,1.0,0.023549515353754435,0.074894714445002,0.03994010013014724,0.8,0.06,20.0,1.0,0.023850262971392252,0.07393498146306483,0.04176373106321833,0.9,0.08,40.0,1.0,0.019677643207662607,0.06927367831559703,0.03346323703992402,0.975,0.08,6.0,1.0,0.027609228401524008,0.053051365845658206,0.03401756550608439,1.0,0.12
03_rough_h0p008_spacing0p45_p2l_v2:0045,03_rough_h0p008_spacing0p45_p2l_v2,29.812999999999967,30.212999999999965,20.0,1.0,0.0005479729087312909,0.00019857886558379792,0.0019105845379599642,1.0,0.06,20.0,1.0,0.0014090839706982238,0.0009642981764522518,0.003582620876773576,1.0,0.08,40.0,1.0,0.000943891568668488,0.0006906592189975824,0.0030804558122582786,1.0,0.08,6.0,1.0,0.015316488167194053,0.03309198965990082,0.019980553803175927,1.0,0.12
03_rough_h0p008_spacing0p45_p2l_v2:0046,03_rough_h0p008_spacing0p45_p2l_v2,30.012999999999966,30.412999999999965,20.0,1.0,3.996036001072158e-05,9.45395972211614e-05,5.2928372502778486e-05,1.0,0.06,20.0,1.0,0.00022682188825183929,0.0005367342545015235,0.00030022798201455086,1.0,0.08,40.0,1.0,0.0001580890256736651,0.0002782398500288792,0.00018954295730764937,1.0,0.08,6.0,1.0,0.020382429910259032,0.04263877229641437,0.026645737408402075,1.0,0.12
03_rough_h0p008_spacing0p45_p2l_v2:0047,03_rough_h0p008_spacing0p45_p2l_v2,30.212999999999965,30.612999999999964,20.0,1.0,0.023049823223955195,0.06609171555199532,0.05150189937062049,0.9,0.06,20.0,1.0,0.0006180909997822499,0.0023774848360547034,0.0012081941504156002,1.0,0.08,40.0,1.0,0.0005499361461831402,0.0016089014156678678,0.0010803732309212196,1.0,0.08,6.0,1.0,0.03779979787898622,0.0717267226381613,0.047739302796883445,1.0,0.12
03_rough_h0p008_spacing0p45_p2l_v2:0048,03_rough_h0p008_spacing0p45_p2l_v2,30.412999999999965,30.812999999999963,20.0,1.0,0.033517218709998124,0.09530781299714423,0.05742058506204121,0.85,0.06,20.0,1.0,0.0016162473659898518,0.0034583114739053515,0.002080601595616983,1.0,0.08,40.0,1.0,0.0009001022715093395,0.0021332904238272913,0.0018308467790079904,1.0,0.08,6.0,1.0,0.06428950613267899,0.11593648895710688,0.07618011544252488,0.8333333333333334,0.12
03_rough_h0p008_spacing0p45_p2l_v2:0049,03_rough_h0p008_spacing0p45_p2l_v2,30.612999999999964,31.012999999999963,20.0,1.0,0.012332433367621546,0.03353482766950926,0.02555956855561332,0.95,0.06,20.0,1.0,0.0019357732765374485,0.0034583114739053515,0.002226315167729076,1.0,0.08,40.0,1.0,0.0031741442601157777,0.0069398583471335035,0.007722448825452314,1.0,0.08,6.0,1.0,0.052978729599735645,0.10883519888055002,0.0712778326335529,0.8333333333333334,0.12
03_rough_h0p008_spacing0p45_p2l_v2:0050,03_rough_h0p008_spacing0p45_p2l_v2,30.812999999999963,31.212999999999962,20.0,1.0,0.0018746818892419054,0.005300378280753615,0.0029349590745272425,1.0,0.06,20.0,1.0,0.001032157681907554,0.002754890399085517,0.0014549627959754953,1.0,0.08,40.0,1.0,0.0028534066102770678,0.005778402285333221,0.007580403077185961,1.0,0.08,6.0,1.0,0.02459703191188174,0.05518330238989022,0.036351956608656054,1.0,0.12
03_rough_h0p008_spacing0p45_p2l_v2:0051,03_rough_h0p008_spacing0p45_p2l_v2,31.012999999999963,31.41299999999996,20.0,1.0,3.1246075261187614e-05,3.190179051780762e-05,3.124892809895199e-05,1.0,0.06,20.0,1.0,0.0002518890523659597,0.0002551315713931117,0.0002519090563160049,1.0,0.08,40.0,1.0,0.0001877382534906465,0.0003348183044513172,0.00023152019705593185,1.0,0.08,6.0,1.0,0.020319932281943138,0.028957647598397446,0.02183020946648546,1.0,0.12
03_rough_h0p008_spacing0p45_p2l_v2:0052,03_rough_h0p008_spacing0p45_p2l_v2,31.212999999999962,31.61299999999996,20.0,1.0,0.0006440212821346991,0.0027874088024860584,0.0013457049413101699,1.0,0.06,20.0,1.0,0.0004288082714185927,0.0010744686856293266,0.0005606912090369452,1.0,0.08,40.0,1.0,0.00035311902710027487,0.0009806914683797624,0.0005291758349567033,1.0,0.08,6.0,1.0,0.02313467195741205,0.04599605420174693,0.03060271741995739,1.0,0.12
03_rough_h0p008_spacing0p45_p2l_v2:0053,03_rough_h0p008_spacing0p45_p2l_v2,31.41299999999996,31.81299999999996,20.0,1.0,0.001438311456687491,0.00363348088704602,0.002049453897845728,1.0,0.06,20.0,1.0,0.0006921759284933386,0.0013900101715052678,0.0008329956463564703,1.0,0.08,40.0,1.0,0.0009744957950009985,0.0013406699631421251,0.002111727372944405,1.0,0.08,6.0,1.0,0.03203740112493409,0.057767823720054595,0.03872111678035192,1.0,0.12
03_rough_h0p008_spacing0p45_p2l_v2:0054,03_rough_h0p008_spacing0p45_p2l_v2,31.61299999999996,32.01299999999996,20.0,1.0,0.0012191487300858618,0.003265201475711233,0.0016677726454024796,1.0,0.06,20.0,1.0,0.0006927664989681843,0.001298462173854034,0.0007832188923566899,1.0,0.08,40.0,1.0,0.0011416451001846795,0.0012564689289877775,0.0025094165046205745,1.0,0.08,7.0,1.0,0.0417479712519791,0.07392222677763004,0.05118958034402145,1.0,0.12
03_rough_h0p008_spacing0p45_p2l_v2:0055,03_rough_h0p008_spacing0p45_p2l_v2,31.81299999999996,32.21299999999996,20.0,1.0,0.002553296153514015,0.005657989025113858,0.0032725845327532823,1.0,0.06,20.0,1.0,0.000802584674747346,0.0012155963673327228,0.0008556017286027353,1.0,0.08,40.0,1.0,0.001890259417043879,0.002420576503077556,0.0056641054128572016,1.0,0.08,7.0,1.0,0.04094189781171986,0.08481271443506269,0.053309559093531876,1.0,0.12
03_rough_h0p008_spacing0p45_p2l_v2:0056,03_rough_h0p008_spacing0p45_p2l_v2,32.01299999999996,32.41299999999996,20.0,1.0,0.004143242992789125,0.005725893446045144,0.004391995743234634,1.0,0.06,20.0,1.0,0.0017150691955736652,0.003276631227148191,0.0020374086255517784,1.0,0.08,40.0,1.0,0.004539683859332008,0.009464213028512879,0.0107892763028755,1.0,0.08,6.0,1.0,0.03985634488318602,0.0762995020906978,0.04916226771461943,1.0,0.12
03_rough_h0p008_spacing0p45_p2l_v2:0057,03_rough_h0p008_spacing0p45_p2l_v2,32.21299999999996,32.61299999999996,20.0,1.0,0.002643604128342808,0.0053955794141941965,0.003341212406367058,1.0,0.06,20.0,1.0,0.0020902130203218944,0.003773932590660062,0.0025219796383949343,1.0,0.08,40.0,1.0,0.0038575551490799935,0.008361751815124618,0.009417718156665535,1.0,0.08,6.0,1.0,0.031180563169442715,0.05916711017327181,0.0400404114807826,1.0,0.12
03_rough_h0p008_spacing0p45_p2l_v2:0058,03_rough_h0p008_spacing0p45_p2l_v2,32.412999999999954,32.81299999999995,20.0,1.0,0.0006602698791643435,0.002653478924493659,0.0014807929128918525,1.0,0.06,20.0,1.0,0.0009986522003254702,0.003431419500728872,0.001664374452113012,1.0,0.08,40.0,1.0,0.000854585588766669,0.0032808174830488064,0.0015136064215843258,1.0,0.08,6.0,1.0,0.024329922853614277,0.04325962653381435,0.0291383982342722,1.0,0.12
03_rough_h0p008_spacing0p45_p2l_v2:0059,03_rough_h0p008_spacing0p45_p2l_v2,32.61299999999996,33.012999999999955,20.0,1.0,3.144709311365956e-05,3.16755007661873e-05,3.144743729424483e-05,1.0,0.06,20.0,1.0,0.00025052780718279766,0.0002516193076391319,0.0002505306568800693,1.0,0.08,40.0,1.0,0.00013787260350363084,0.00028162426065397346,0.00016580016088213066,1.0,0.08,6.0,1.0,0.018865425417741954,0.04089811364134474,0.02517293350450878,1.0,0.12
03_rough_h0p008_spacing0p45_p2l_v2:0060,03_rough_h0p008_spacing0p45_p2l_v2,32.81299999999996,33.21299999999996,20.0,1.0,0.0013406600574043831,0.0035551858490803336,0.0020449188373614547,1.0,0.06,20.0,1.0,0.0006755288859904097,0.0014013499079265994,0.0008421393076926189,1.0,0.08,40.0,1.0,0.0008847321063790786,0.0011359110573275972,0.002147236220700614,1.0,0.08,6.0,1.0,0.021776955679665172,0.042871985076088054,0.027928857172425593,1.0,0.12
03_rough_h0p008_spacing0p45_p2l_v2:0061,03_rough_h0p008_spacing0p45_p2l_v2,33.012999999999955,33.412999999999954,20.0,1.0,0.0016583114531597415,0.0035551858490803336,0.0021270225877943363,1.0,0.06,20.0,1.0,0.0008206352844899503,0.0014013499079265994,0.0009224630009329293,1.0,0.08,40.0,1.0,0.0012358640195801374,0.0013685434433475573,0.0026263573967075108,1.0,0.08,6.0,1.0,0.036397124758697066,0.0584721812178471,0.040362359853915605,1.0,0.12
03_rough_h0p008_spacing0p45_p2l_v2:0062,03_rough_h0p008_spacing0p45_p2l_v2,33.21299999999995,33.61299999999995,20.0,1.0,0.001225174289668296,0.0030158476405557928,0.001768608745185005,1.0,0.06,20.0,1.0,0.0005944245985334974,0.0008303098036230753,0.0006411353362208072,1.0,0.08,40.0,1.0,0.0015987912219342648,0.0011570064736551049,0.005574846336772077,1.0,0.08,6.0,1.0,0.029974179467773702,0.04940368943324221,0.03395945809994385,1.0,0.12
03_rough_h0p008_spacing0p45_p2l_v2:0063,03_rough_h0p008_spacing0p45_p2l_v2,33.412999999999954,33.81299999999995,20.0,1.0,0.0029208919413166445,0.005624244549864654,0.003476089674214343,1.0,0.06,20.0,1.0,0.0013801440786750346,0.0031438812379625636,0.0017605762757793618,1.0,0.08,40.0,1.0,0.0017825172453902944,0.002344762210122578,0.0055684884015792645,1.0,0.08,6.0,1.0,0.0467626850449902,0.09125216336160703,0.06450571947991256,0.8333333333333334,0.12
03_rough_h0p008_spacing0p45_p2l_v2:0064,03_rough_h0p008_spacing0p45_p2l_v2,33.61299999999996,34.012999999999955,20.0,1.0,0.004081821740129321,0.005760798109025756,0.00435223587374128,1.0,0.06,20.0,1.0,0.0023866203544347835,0.0037986130223511493,0.002660919294660556,1.0,0.08,40.0,1.0,0.00448449663662954,0.008949445226663005,0.010397117404420701,1.0,0.08,6.0,1.0,0.05892570840581729,0.11232391153119746,0.07281507443764663,0.8333333333333334,0.12
03_rough_h0p008_spacing0p45_p2l_v2:0065,03_rough_h0p008_spacing0p45_p2l_v2,33.81299999999995,34.21299999999995,20.0,1.0,0.0020788021909888626,0.005549815062857927,0.003105944594257154,1.0,0.06,20.0,1.0,0.0015007933691020894,0.0036574633472877685,0.002077581811684876,1.0,0.08,40.0,1.0,0.003993653109605745,0.008949445226663005,0.010291639596070861,1.0,0.08,6.0,1.0,0.03647025029843193,0.060710613414515946,0.042996221188773144,1.0,0.12
03_rough_h0p008_spacing0p45_p2l_v2:0066,03_rough_h0p008_spacing0p45_p2l_v2,34.01299999999995,34.41299999999995,20.0,1.0,0.0017446231869386348,0.0036563720714441906,0.005258659223785444,1.0,0.06,20.0,1.0,0.0032545224202437106,0.00370085166265285,0.009984706707914558,1.0,0.08,40.0,1.0,0.004140503414155755,0.010277430064531553,0.012738068971829242,1.0,0.08,6.0,1.0,0.014745340414465588,0.035915543635299585,0.021119144920436223,1.0,0.12
03_rough_h0p008_spacing0p45_p2l_v2:0067,03_rough_h0p008_spacing0p45_p2l_v2,34.21299999999995,34.61299999999995,20.0,1.0,0.010696648963691564,0.035154530109137244,0.018527935209956662,1.0,0.06,20.0,1.0,0.03935430375796018,0.1100993921615059,0.06559813909036988,0.85,0.08,40.0,1.0,0.027098431602394037,0.09311263198348887,0.0461131564678637,0.875,0.08,6.0,1.0,0.02684354131620706,0.0628703875578697,0.04163672894984326,1.0,0.12
03_rough_h0p008_spacing0p45_p2l_v2:0068,03_rough_h0p008_spacing0p45_p2l_v2,34.412999999999954,34.81299999999995,20.0,1.0,0.010771895912408777,0.035154530109137244,0.017986611827628677,1.0,0.06,20.0,1.0,0.04432425623262433,0.1100993921615059,0.06606279799898619,0.85,0.08,40.0,1.0,0.026881101185614126,0.09311263198348887,0.04511160784671713,0.875,0.08,6.0,1.0,0.04250636232913054,0.07994020550192174,0.05086249747910518,1.0,0.12
03_rough_h0p008_spacing0p45_p2l_v2:0069,03_rough_h0p008_spacing0p45_p2l_v2,34.61299999999995,35.01299999999995,20.0,1.0,0.004030065961810682,0.006279573534237724,0.004505665520349602,1.0,0.06,20.0,1.0,0.010168190462700327,0.024150996605218095,0.013215157880798793,1.0,0.08,40.0,1.0,0.006536090315659793,0.018928281198579956,0.010171707610643599,1.0,0.08,6.0,1.0,0.023803817001002717,0.045186221825976036,0.031193611398369247,1.0,0.12
03_rough_h0p008_spacing0p45_p2l_v2:0070,03_rough_h0p008_spacing0p45_p2l_v2,34.812999999999946,35.212999999999944,20.0,1.0,0.0034384582905659725,0.006279573534237724,0.004022267641077212,1.0,0.06,20.0,1.0,0.004042544558484687,0.008135504977523128,0.005121494249734408,1.0,0.08,40.0,1.0,0.004740405419303423,0.013982615132424443,0.007196980047621007,1.0,0.08,6.0,1.0,0.03174629436346521,0.07340546770104785,0.04416833807678234,1.0,0.12
03_rough_h0p008_spacing0p45_p2l_v2:0071,03_rough_h0p008_spacing0p45_p2l_v2,35.01299999999995,35.41299999999995,20.0,1.0,0.0017483778776886353,0.0036871287326994883,0.0022025317343270026,1.0,0.06,20.0,1.0,0.014286479831940632,0.030156908560046197,0.018306952338028586,1.0,0.08,40.0,1.0,0.002667500936031214,0.0049420369587836075,0.004556032890804857,1.0,0.08,6.0,1.0,0.04232180214092505,0.07340546770104785,0.051134480242304076,1.0,0.12
03_rough_h0p008_spacing0p45_p2l_v2:0072,03_rough_h0p008_spacing0p45_p2l_v2,35.21299999999995,35.61299999999995,20.0,1.0,0.0005960176412294071,0.002247075169833976,0.0010461140516658377,1.0,0.06,20.0,1.0,0.02775826746585854,0.030802715433442367,0.02823385432762898,1.0,0.08,40.0,1.0,0.0007203543469956331,0.0022225785945993674,0.0012627565024920593,1.0,0.08,6.0,1.0,0.028402104734758238,0.046444157981042,0.032331075063792555,1.0,0.12
03_rough_h0p008_spacing0p45_p2l_v2:0073,03_rough_h0p008_spacing0p45_p2l_v2,35.41299999999995,35.812999999999946,20.0,1.0,0.00010075592877048511,0.00010261412641999478,0.00010076552761786563,1.0,0.06,20.0,1.0,0.03080333833437173,0.030805772578819907,0.03080333839914096,1.0,0.08,40.0,1.0,0.0001649530614782152,0.00034724574348478094,0.00020162714417339527,1.0,0.08,6.0,1.0,0.018047348358961855,0.028886827070058768,0.02099958649151801,1.0,0.12
03_rough_h0p008_spacing0p45_p2l_v2:0074,03_rough_h0p008_spacing0p45_p2l_v2,35.61299999999994,36.01299999999994,20.0,1.0,0.00020012266453752896,0.00042632117495495554,0.0003406919162185909,1.0,0.06,20.0,1.0,0.03008960079133303,0.030806402042374968,0.030131997755751143,1.0,0.08,40.0,1.0,0.0006159323921716032,0.0018982493181149756,0.0011082523098406164,1.0,0.08,6.0,1.0,0.0151337445036209,0.027105403715897022,0.01808949387163551,1.0,0.12
03_rough_h0p008_spacing0p45_p2l_v2:0075,03_rough_h0p008_spacing0p45_p2l_v2,35.812999999999946,36.212999999999944,20.0,1.0,0.0024202538394050717,0.006061170871635296,0.003419295355787021,1.0,0.06,20.0,1.0,0.019196389562845525,0.030806402042374968,0.02239914890852481,1.0,0.08,40.0,1.0,0.001170495560380813,0.002957965502833682,0.0016014521706700007,1.0,0.08,6.0,1.0,0.017340641472109664,0.024869950725544807,0.018695975948508636,1.0,0.12
03_rough_h0p008_spacing0p45_p2l_v2:0076,03_rough_h0p008_spacing0p45_p2l_v2,36.01299999999995,36.41299999999995,20.0,1.0,0.0056296711996254006,0.006871457886631754,0.005844677774390845,1.0,0.06,20.0,1.0,0.06791029889876375,0.20331934004081972,0.11137923741776222,0.7,0.08,40.0,1.0,0.05578524746067041,0.17579813920107187,0.09410378822661004,0.7,0.08,6.0,1.0,0.01901463691607393,0.03288567425223701,0.02293721071743961,1.0,0.12
03_rough_h0p008_spacing0p45_p2l_v2:0077,03_rough_h0p008_spacing0p45_p2l_v2,36.212999999999944,36.61299999999994,20.0,1.0,0.006617170164523666,0.006871457886631754,0.006620290745293638,1.0,0.06,20.0,1.0,0.06500675478723394,0.20331934004081972,0.11120303298389862,0.7,0.08,40.0,1.0,0.056407099872554725,0.17579813920107187,0.09420747312406784,0.7,0.08,6.0,1.0,0.02200402875034635,0.042534699333788464,0.027112921580239032,1.0,0.12
03_rough_h0p008_spacing0p45_p2l_v2:0078,03_rough_h0p008_spacing0p45_p2l_v2,36.41299999999994,36.81299999999994,20.0,1.0,0.006567545095589107,0.006617990213778907,0.0065686214526368405,1.0,0.06,20.0,1.0,0.0018893108299167128,0.0009329865938110741,0.005403819801286085,1.0,0.08,40.0,1.0,0.0013509911871368199,0.0010945435064783704,0.004572423919839015,1.0,0.08,6.0,1.0,0.031042653986843697,0.056132066920802595,0.03726805865346301,1.0,0.12
